book_location_id,objective_id,book_title,book_category,source_content,skill_or_school,worldspace,region,hold,location,location_detail,ownership_or_crime_notes,quest_or_state_dependency,cell_entry_lock_risk,missability,bug_risk,survival_mode_relevance,route_candidate_status,citations,notes
BOOKLOC-000118,OBJ-000841,Liminal Bridges,skill_book,base_game,Conjuration,Skyrim,,,East of Sleeping Tree Camp,"East of Sleeping Tree Camp, on the body of a dead conjurer upon an altar (respawn infinitely)",Carried/body source; loot access needs route validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000119,OBJ-000842,The Doors of Oblivion,skill_book,base_game,Conjuration,Skyrim,,Whiterun Hold,Fellglow Keep,"Fellglow Keep (Whiterun Hold), podium in far west room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000120,OBJ-000842,The Doors of Oblivion,skill_book,base_game,Conjuration,Skyrim,,Falkreath Hold,Hall of the Dead,"Hall of the Dead (Falkreath), under the bed next to the left-hand wall",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000121,OBJ-000842,The Doors of Oblivion,skill_book,base_game,Conjuration,Skyrim,,Falkreath Hold,Ilinalta's Deluge,"Ilinalta's Deluge (Falkreath Hold), in the first room, on northwest table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000122,OBJ-000842,The Doors of Oblivion,skill_book,base_game,Conjuration,Skyrim,,The Reach,Reachcliff Cave,Reachcliff Cave (The Reach),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000123,OBJ-000842,The Doors of Oblivion,skill_book,base_game,Conjuration,Skyrim,,Winterhold,on a skeleton 120 ft SSW of Sightless Pit,on a skeleton 120 ft SSW of Sightless Pit (Winterhold) (respawn infinitely),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000124,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,Falkreath Hold,Brittleshin Pass,"Brittleshin Pass (Falkreath Hold), near the Arcane Enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000125,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,The Rift,620 ft NE of Pinepeak Cavern,620 ft NE of Pinepeak Cavern (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000126,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,Falkreath Hold,310 ft N of Southfringe Sanctum,310 ft N of Southfringe Sanctum (Falkreath Hold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000127,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,Winterhold,Stillborn Cave,"Stillborn Cave (Winterhold), in a small alcove after a spike trap on the right.",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000128,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,The Reach,Understone Keep,"Understone Keep (Markarth), Jarl's quarters, on the end table nearest the bed",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000129,OBJ-000843,The Warrior's Charge,skill_book,base_game,Conjuration,Skyrim,,,Bloodchill Cavern,"Bloodchill Cavern, in the upper floor of bedroom",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000130,OBJ-000844,A Hypothetical Treachery,skill_book,base_game,Destruction,Skyrim,,Eastmarch,Aretino Residence,"Aretino Residence (Windhelm), behind the bookshelf",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000131,OBJ-000844,A Hypothetical Treachery,skill_book,base_game,Destruction,Skyrim,,Whiterun Hold,Fellglow Keep,"Fellglow Keep (Whiterun Hold), on a table in the storeroom",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000132,OBJ-000844,A Hypothetical Treachery,skill_book,base_game,Destruction,Skyrim,,The Pale,High Gate Ruins,"High Gate Ruins (The Pale), central chamber",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000133,OBJ-000844,A Hypothetical Treachery,skill_book,base_game,Destruction,Skyrim,,The Pale,580 ft NW of Windward Ruins,580 ft NW of Windward Ruins (The Pale),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000134,OBJ-000844,A Hypothetical Treachery,skill_book,base_game,Destruction,Skyrim,,,between Sleeping Tree Camp and North Brittleshin Pass,"between Sleeping Tree Camp and North Brittleshin Pass, in a chest down a grate opened by solving a puzzle (respawn infinitely)",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000135,OBJ-000844,A Hypothetical Treachery,skill_book,dawnguard,Destruction,Skyrim,,,Volkihar Undercroft,"Volkihar Undercroft (Dawnguard), on a table in the room with the lever for the first bridge",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000136,OBJ-000844,A Hypothetical Treachery,skill_book,dragonborn,Destruction,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), The Hidden Twilight, Chapter V",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000137,OBJ-000845,Horror of Castle Xyr,skill_book,base_game,Destruction,Skyrim,,The Rift,210 ft WSW of Darklight Tower,210 ft WSW of Darklight Tower (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000138,OBJ-000845,Horror of Castle Xyr,skill_book,base_game,Destruction,Skyrim,,Falkreath Hold,Glenmoril Coven,"Glenmoril Coven (Falkreath Hold), northwestern chamber, in a box under a tent",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000139,OBJ-000845,Horror of Castle Xyr,skill_book,base_game,Destruction,Skyrim,,The Reach,350 ft SE of Harmugstahl,350 ft SE of Harmugstahl (The Reach),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000140,OBJ-000845,Horror of Castle Xyr,skill_book,base_game,Destruction,Skyrim,,Whiterun Hold,Rannveig's Fast,"Rannveig's Fast (Whiterun Hold), in Sild the Warlock's room on a table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000141,OBJ-000845,Horror of Castle Xyr,skill_book,base_game,Destruction,Skyrim,,The Rift,480 ft SW of Stendarr's Beacon,"480 ft SW of Stendarr's Beacon (The Rift) , outside burning house under fallen tree",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000142,OBJ-000846,"Mystery of Talara, v3",skill_book,base_game,Destruction,Skyrim,,Winterhold,Birna's Oddments,"Birna's Oddments (Winterhold), upstairs on a dresser",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000143,OBJ-000846,"Mystery of Talara, v3",skill_book,base_game,Destruction,Skyrim,,The Rift,Darklight Chambers,Darklight Chambers (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000144,OBJ-000846,"Mystery of Talara, v3",skill_book,base_game,Destruction,Skyrim,,Eastmarch,Morvunskar,"Morvunskar (Eastmarch), on a bookshelf in the northeast corridor",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000145,OBJ-000846,"Mystery of Talara, v3",skill_book,base_game,Destruction,Skyrim,,Haafingar,Steepfall Burrow,"Steepfall Burrow (Haafingar), in the room with the large chest",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000146,OBJ-000846,"Mystery of Talara, v3",skill_book,base_game,Destruction,Skyrim,,The Rift,Tolvald's Crossing,Tolvald's Crossing (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000147,OBJ-000847,Response to Bero's Speech,skill_book,base_game,Destruction,Skyrim,,Falkreath Hold,Haemar's Cavern,"Haemar's Cavern (Falkreath Hold), on a desk near two dead bandits",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000148,OBJ-000847,Response to Bero's Speech,skill_book,base_game,Destruction,Skyrim,,The Pale,Iron-Breaker Mine,Iron-Breaker Mine (Dawnstar),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000149,OBJ-000847,Response to Bero's Speech,skill_book,base_game,Destruction,Skyrim,,Hjaalmarch,Thaumaturgist's Hut,"Thaumaturgist's Hut (Morthal), downstairs, on top of a potion cabinet next to a troll skull",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000150,OBJ-000847,Response to Bero's Speech,skill_book,base_game,Destruction,Skyrim,,,Witchmist Grove,"Witchmist Grove, under the bed in the cabin",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000151,OBJ-000847,Response to Bero's Speech,skill_book,base_game,Destruction,Skyrim,,,Urag gro-Shub,"Urag gro-Shub (College of Winterhold), Hitting the Books quest reward",,Quest/state dependency possible; validate before route placement,unknown,possible,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000152,OBJ-000848,The Art of War Magic,skill_book,base_game,Destruction,Skyrim,,Falkreath Hold,Southfringe Sanctum,"Southfringe Sanctum (Falkreath Hold) carried by Bashnag, only during the quest The Savior of Selveni Nethri, or Bashnag is only a generic leveled necromancer",Carried/body source; loot access needs route validation,Quest/state dependency possible; validate before route placement,unknown,possible,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000153,OBJ-000848,The Art of War Magic,skill_book,base_game,Destruction,Skyrim,,The Reach,540 ft SW of Bthardamz,540 ft SW of Bthardamz (The Reach),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000154,OBJ-000848,The Art of War Magic,skill_book,base_game,Destruction,Skyrim,,The Rift,470 ft N of Fallowstone Cave,470 ft N of Fallowstone Cave (The Rift),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000155,OBJ-000848,The Art of War Magic,skill_book,base_game,Destruction,Skyrim,,Haafingar,Ravenscar Hollow,"Ravenscar Hollow (Haafingar), on a table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000156,OBJ-000848,The Art of War Magic,skill_book,base_game,Destruction,Skyrim,,The Pale,The White Hall in Dawnstar,"The White Hall in Dawnstar (The Pale), up the stairs on the left on a small table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000157,OBJ-000848,The Art of War Magic,skill_book,dragonborn,Destruction,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), Waking Dreams, Chapter VI",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000158,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,The Reach,Bruca's Leap Redoubt,"Bruca's Leap Redoubt (The Reach), on the bookshelf",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000159,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,,East of Eldergleam Sanctuary,"East of Eldergleam Sanctuary, on a crate surrounded by soul gems",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000160,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,Falkreath Hold,Glenmoril Coven,"Glenmoril Coven (Falkreath Hold), on a table next to an Arcane Enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000161,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,Falkreath Hold,Ilinalta's Deep,"Ilinalta's Deep (Falkreath Hold), in the room with the Arcane Enchanter and Alchemy Table",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000162,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,Falkreath Hold,240 ft ENE of Twilight Sepulcher at a Shrine of Akatosh,240 ft ENE of Twilight Sepulcher (Falkreath Hold) at a Shrine of Akatosh,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000163,OBJ-000849,A Tragedy in Black,skill_book,base_game,Enchanting,Skyrim,,,Gallows Hall,"Gallows Hall, on the basement's bookshelf",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000164,OBJ-000850,Catalogue of Armor Enchantments,skill_book,base_game,Enchanting,Skyrim,,The Pale,The Brinehammer Below Deck,The Brinehammer Below Deck (The Pale),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000165,OBJ-000850,Catalogue of Armor Enchantments,skill_book,base_game,Enchanting,Skyrim,,Hjaalmarch,Falion's House,"Falion's House (Morthal), on a shelf",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000166,OBJ-000850,Catalogue of Armor Enchantments,skill_book,base_game,Enchanting,Skyrim,,Eastmarch,Fort Amol,"Fort Amol (Eastmarch), on the cupboard next to the Arcane Enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000167,OBJ-000850,Catalogue of Armor Enchantments,skill_book,base_game,Enchanting,Skyrim,,Eastmarch,Steamscorch Mine,"Steamscorch Mine (Eastmarch), on a table just after entrance",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000168,OBJ-000850,Catalogue of Armor Enchantments,skill_book,base_game,Enchanting,Skyrim,,,Shrine of Mehrunes Dagon,Shrine of Mehrunes Dagon,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000169,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,base_game,Enchanting,Skyrim,,Haafingar,Castle Dour,"Castle Dour, Emperor's Tower (Solitude)",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000170,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,base_game,Enchanting,Skyrim,,,Darkwater Pass,"Darkwater Pass, near the middle of the dungeon, found on top of the Arcane Enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000171,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,base_game,Enchanting,Skyrim,,Falkreath Hold,Roadside Ruins,"Roadside Ruins (Falkreath Hold), near a chest in the center",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000172,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,base_game,Enchanting,Skyrim,,The Pale,The White Hall,"The White Hall (Dawnstar), in a room with the enchanter between two barrels",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000173,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,base_game,Enchanting,Skyrim,,,Urag gro-Shub,"Urag gro-Shub (College of Winterhold), Hitting the Books quest reward",,Quest/state dependency possible; validate before route placement,unknown,possible,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000174,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,dragonborn,Enchanting,Skyrim,,,Apocrypha,"Apocrypha (Dragonborn), Waking Dreams, Chapter III",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000175,OBJ-000851,Catalogue of Weapon Enchantments,skill_book,ae_creation,Enchanting,Skyrim,,,Myrwatch,"Myrwatch (CC: Myrwatch), on the Arcane Enchanter table",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000176,OBJ-000852,Enchanter's Primer,skill_book,base_game,Enchanting,Skyrim,,Whiterun Hold,Carlotta Valentia's House,"Carlotta Valentia's House (Whiterun), on the bedroom floor",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000177,OBJ-000852,Enchanter's Primer,skill_book,base_game,Enchanting,Skyrim,,Winterhold,410 ft NNW of Fort Kastav,410 ft NNW of Fort Kastav (Winterhold),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000178,OBJ-000852,Enchanter's Primer,skill_book,base_game,Enchanting,Skyrim,,Winterhold,Hob's Fall Cave,"Hob's Fall Cave (Winterhold), on the arcane enchanter",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000179,OBJ-000852,Enchanter's Primer,skill_book,base_game,Enchanting,Skyrim,,The Rift,Honeyside,Honeyside (Riften),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000180,OBJ-000852,Enchanter's Primer,skill_book,ae_creation,Enchanting,Skyrim,,Whiterun Hold,Tundra Homestead,"Tundra Homestead (CC: Tundra Homestead) (Whiterun Hold), next to the arcane enchanter",,Add-on or AE content access required for this copy,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000181,OBJ-000852,Enchanter's Primer,skill_book,base_game,Enchanting,Skyrim,,,530 ft NNE of Valthume,530 ft NNE of Valthume,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000182,OBJ-000853,Twin Secrets,skill_book,base_game,Enchanting,Skyrim,,The Reach,Calcelmo's Laboratory,Calcelmo's Laboratory (Markarth),,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000183,OBJ-000853,Twin Secrets,skill_book,base_game,Enchanting,Skyrim,,Winterhold,Jarl's Longhouse,"Jarl's Longhouse (Winterhold), inside a basket in the southwest corner of the Jarl's bedroom",Interior ownership/theft status needs validation,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000184,OBJ-000853,Twin Secrets,skill_book,base_game,Enchanting,Skyrim,,Whiterun Hold,Serpent's Bluff Ruins,"Serpent's Bluff Ruins (Whiterun Hold), on the Arcane Enchanter at the end of the dungeon",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000185,OBJ-000853,Twin Secrets,skill_book,base_game,Enchanting,Skyrim,,,Shrine of Stendarr,"Shrine of Stendarr, south of Swindler's Den",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000186,OBJ-000853,Twin Secrets,skill_book,base_game,Enchanting,Skyrim,,The Rift,Treva's Watch,"Treva's Watch (The Rift), bandit chief's room",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000187,OBJ-000854,"2920, MidYear, v6",skill_book,base_game,Heavy Armor,Skyrim,,,Blackreach,"Blackreach, over a stone table in the south zone",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",provisional_objective_representative,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000188,OBJ-000854,"2920, MidYear, v6",skill_book,base_game,Heavy Armor,Skyrim,,Falkreath Hold,Bonechill Passage,"Bonechill Passage (Falkreath Hold), on the ground in the first room when entered",,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
BOOKLOC-000189,OBJ-000854,"2920, MidYear, v6",skill_book,base_game,Heavy Armor,Skyrim,,Eastmarch,320 ft ENE of Cradlecrush Rock at a Shrine of Talos,320 ft ENE of Cradlecrush Rock (Eastmarch) at a Shrine of Talos,,,unknown,unknown,unknown,"Travel, cold, carry, theft, and dungeon endurance implications deferred",source_listed_candidate,SN-000051-skill-books-and-reader.md,Source-listed skill book copy; final route copy selection pending.
