row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,support_table_rows,support_tables,support_names,guide_name_match,coverage_source,internal_coverage_row_count,learn_or_discover_treatment,craft_action_treatment,investment_treatment,skill_or_perk_treatment,storage_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,guide_cues,recommended_action,notes
progression_objective,OBJ-002533,OBJ-002533,,Bear Claws,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Bear Claws,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Bear Claws,none,
progression_objective,OBJ-002534,OBJ-002534,,Bee,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Bee,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Bee,none,
progression_objective,OBJ-002535,OBJ-002535,,Beehive Husk,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Beehive Husk,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Beehive Husk,none,
progression_objective,OBJ-002536,OBJ-002536,,Bleeding Crown,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Bleeding Crown,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Bleeding Crown,none,
progression_objective,OBJ-002537,OBJ-002537,,Blisterwort,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Blisterwort,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Blisterwort,none,
progression_objective,OBJ-002538,OBJ-002538,,Blue Butterfly Wing,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Blue Butterfly Wing,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Blue Butterfly Wing,none,
progression_objective,OBJ-002539,OBJ-002539,,Blue Dartwing,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Blue Dartwing,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Blue Dartwing,none,
progression_objective,OBJ-002540,OBJ-002540,,Blue Mountain Flower,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Blue Mountain Flower,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Blue Mountain Flower,none,
progression_objective,OBJ-002541,OBJ-002541,,Boar Tusk,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dragonborn,1,alchemy-effect-catalog.csv,Boar Tusk,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Boar Tusk,none,
progression_objective,OBJ-002542,OBJ-002542,,Bone Meal,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Bone Meal,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Bone Meal,none,
progression_objective,OBJ-002543,OBJ-002543,,Briar Heart,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Briar Heart,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Briar Heart,none,
progression_objective,OBJ-002544,OBJ-002544,,Burnt Spriggan Wood,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dragonborn,1,alchemy-effect-catalog.csv,Burnt Spriggan Wood,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Burnt Spriggan Wood,none,
progression_objective,OBJ-002545,OBJ-002545,,Butterfly Wing,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Butterfly Wing,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Butterfly Wing,none,
progression_objective,OBJ-002546,OBJ-002546,,Canis Root,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Canis Root,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Canis Root,none,
progression_objective,OBJ-002547,OBJ-002547,,Charred Skeever Hide,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Charred Skeever Hide,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Charred Skeever Hide,none,
progression_objective,OBJ-002548,OBJ-002548,,Chaurus Eggs,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Chaurus Eggs,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Chaurus Eggs,none,
progression_objective,OBJ-002549,OBJ-002549,,Chaurus Hunter Antennae,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dawnguard,1,alchemy-effect-catalog.csv,Chaurus Hunter Antennae,Y,objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_collected | ingredient_effect_discovery_table,complete_when_experimenter_pass_done | staged_for_final_alchemy,"Crafting, Enchanting, Alchemy, and Investments | Dawnguard Worldspaces",Alchemy effects: Chaurus Hunter Antennae | Chaurus Hunter Antennae ingredient stored,none,
progression_objective,OBJ-002550,OBJ-002550,,Chicken's Egg,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Chicken's Egg,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Chicken's Egg,none,
progression_objective,OBJ-002551,OBJ-002551,,Creep Cluster,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Creep Cluster,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Creep Cluster,none,
progression_objective,OBJ-002552,OBJ-002552,,Crimson Nirnroot,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Crimson Nirnroot,Y,objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table | staged_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_effect_pass,"Blades Research Blackreach And The Fallen | Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Crimson Nirnroot | Extra Crimson Nirnroot preserved for alchemy pass,none,
progression_objective,OBJ-002553,OBJ-002553,,Cyrodilic Spadetail,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Cyrodilic Spadetail,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Cyrodilic Spadetail,none,
progression_objective,OBJ-002554,OBJ-002554,,Daedra Heart,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Daedra Heart,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Daedra Heart,none,
progression_objective,OBJ-002555,OBJ-002555,,Deathbell,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Deathbell,Y,objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table | material_staged_and_consumed,complete_when_experimenter_pass_done | staged_for_later_alchemy_effect_discovery,"Crafting, Enchanting, Alchemy, and Investments | Peryite's Shrine And Bthardamz",Alchemy effects: Deathbell | Deathbell preserved then consumed for Peryite,none,
progression_objective,OBJ-002556,OBJ-002556,,Dragon's Tongue,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Dragon's Tongue,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Dragon's Tongue,none,
progression_objective,OBJ-002557,OBJ-002557,,Dwarven Oil,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Dwarven Oil,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Dwarven Oil,none,
progression_objective,OBJ-002558,OBJ-002558,,Ectoplasm,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Ectoplasm,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Ectoplasm,none,
progression_objective,OBJ-002559,OBJ-002559,,Elves Ear,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Elves Ear,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Elves Ear,none,
progression_objective,OBJ-002560,OBJ-002560,,Emperor Parasol Moss,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dragonborn,1,alchemy-effect-catalog.csv,Emperor Parasol Moss,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Emperor Parasol Moss,none,
progression_objective,OBJ-002561,OBJ-002561,,Eye of Sabre Cat,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Eye of Sabre Cat,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Eye of Sabre Cat,none,
progression_objective,OBJ-002562,OBJ-002562,,Falmer Ear,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Falmer Ear,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Falmer Ear,none,
progression_objective,OBJ-002563,OBJ-002563,,Felsaad Tern Feathers,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dragonborn,1,alchemy-effect-catalog.csv,Felsaad Tern Feathers,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Felsaad Tern Feathers,none,
progression_objective,OBJ-002564,OBJ-002564,,Fire Salts,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Fire Salts,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Fire Salts,none,
progression_objective,OBJ-002565,OBJ-002565,,Fly Amanita,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Fly Amanita,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Fly Amanita,none,
progression_objective,OBJ-002566,OBJ-002566,,Frost Mirriam,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Frost Mirriam,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Frost Mirriam,none,
progression_objective,OBJ-002567,OBJ-002567,,Frost Salts,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Frost Salts,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Frost Salts,none,
progression_objective,OBJ-002568,OBJ-002568,,Garlic,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Garlic,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Garlic,none,
progression_objective,OBJ-002569,OBJ-002569,,Giant Lichen,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Giant Lichen,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Giant Lichen,none,
progression_objective,OBJ-002570,OBJ-002570,,Giant's Toe,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Giant's Toe,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Giant's Toe,none,
progression_objective,OBJ-002571,OBJ-002571,,Gleamblossom,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dawnguard,1,alchemy-effect-catalog.csv,Gleamblossom,Y,objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_collected | ingredient_effect_discovery_table,complete_when_experimenter_pass_done | staged_for_final_alchemy,"Crafting, Enchanting, Alchemy, and Investments | Dawnguard Worldspaces",Alchemy effects: Gleamblossom | Gleamblossom ingredient stored,none,
progression_objective,OBJ-002572,OBJ-002572,,Glow Dust,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Glow Dust,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Glow Dust,none,
progression_objective,OBJ-002573,OBJ-002573,,Glowing Mushroom,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Glowing Mushroom,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Glowing Mushroom,none,
progression_objective,OBJ-002574,OBJ-002574,,Grass Pod,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Grass Pod,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Grass Pod,none,
progression_objective,OBJ-002575,OBJ-002575,,Hagraven Claw,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hagraven Claw,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Hagraven Claw,none,
progression_objective,OBJ-002576,OBJ-002576,,Hagraven Feathers,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hagraven Feathers,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Hagraven Feathers,none,
progression_objective,OBJ-002577,OBJ-002577,,Hanging Moss,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hanging Moss,Y,objective,3,Y,Y,Y,N,N,Y,N,N,Y,progression_objective_covered,ingredient_effect_discovery_table | nearby_ingredient_effects_staged | nearby_ingredient_source_available,complete_when_experimenter_pass_done | staged_for_later_alchemy_discovery,"Crafting, Enchanting, Alchemy, and Investments | Hircine And Bloated Man's Grotto | Southern Warm Corridor",Alchemy effects: Hanging Moss | Hanging Moss effects later,none,
progression_objective,OBJ-002578,OBJ-002578,,Hawk Beak,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hawk Beak,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Hawk Beak,none,
progression_objective,OBJ-002579,OBJ-002579,,Hawk Feathers,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hawk Feathers,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Hawk Feathers,none,
progression_objective,OBJ-002580,OBJ-002580,,Hawk's Egg,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Hawk's Egg,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Hawk's Egg,none,
progression_objective,OBJ-002581,OBJ-002581,,Histcarp,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Histcarp,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Histcarp,none,
progression_objective,OBJ-002582,OBJ-002582,,Honeycomb,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Honeycomb,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Honeycomb,none,
progression_objective,OBJ-002583,OBJ-002583,,Human Flesh,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Human Flesh,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Human Flesh,none,
progression_objective,OBJ-002584,OBJ-002584,,Human Heart,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Human Heart,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Human Heart,none,
progression_objective,OBJ-002585,OBJ-002585,,Ice Wraith Teeth,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Ice Wraith Teeth,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Ice Wraith Teeth,none,
progression_objective,OBJ-002586,OBJ-002586,,Imp Stool,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Imp Stool,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Imp Stool,none,
progression_objective,OBJ-002587,OBJ-002587,,Jazbay Grapes,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Jazbay Grapes,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Jazbay Grapes,none,
progression_objective,OBJ-002588,OBJ-002588,,Juniper Berries,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Juniper Berries,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Juniper Berries,none,
progression_objective,OBJ-002589,OBJ-002589,,Large Antlers,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Large Antlers,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Large Antlers,none,
progression_objective,OBJ-002590,OBJ-002590,,Lavender,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Lavender,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Lavender,none,
progression_objective,OBJ-002591,OBJ-002591,,Luna Moth Wing,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Luna Moth Wing,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Luna Moth Wing,none,
progression_objective,OBJ-002592,OBJ-002592,,Moon Sugar,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Moon Sugar,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Moon Sugar,none,
progression_objective,OBJ-002593,OBJ-002593,,Mora Tapinella,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Mora Tapinella,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Mora Tapinella,none,
progression_objective,OBJ-002594,OBJ-002594,,Mudcrab Chitin,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Mudcrab Chitin,Y,objective,1,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Mudcrab Chitin,none,
progression_objective,OBJ-002595,OBJ-002595,,Namira's Rot,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Namira's Rot,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Namira's Rot,none,
progression_objective,OBJ-002596,OBJ-002596,,Netch Jelly,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,dragonborn,1,alchemy-effect-catalog.csv,Netch Jelly,Y,objective,2,Y,Y,Y,N,Y,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table | placed_in_guide,complete_when_experimenter_pass_done | staged_for_alchemy_pass,"Crafting, Enchanting, Alchemy, and Investments | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alchemy effects: Netch Jelly | Netch Jelly acquired from Raven Rock Mine,none,
progression_objective,OBJ-002597,OBJ-002597,,Nightshade,,crafting_unlock,alchemy_ingredient_effect_discovery,,,main_route,base_game,1,alchemy-effect-catalog.csv,Nightshade,Y,objective,1,Y,Y,Y,N,N,Y,N,N,N,progression_objective_covered,ingredient_effect_discovery_table,complete_when_experimenter_pass_done,"Crafting, Enchanting, Alchemy, and Investments",Alchemy effects: Nightshade,none,
