row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,item_member_rows,item_member_names,item_member_route_treatments,guide_name_match,coverage_source,internal_coverage_row_count,acquire_treatment,use_or_turn_in_treatment,storage_treatment,hold_or_stage_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,guide_cues,recommended_action,notes
collectible_objective,OBJ-001826,OBJ-001826,,Deathbrand Treasure Map,,collectible,treasure_map_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Fahlbtharz, Deathbrand, And Karstaag",Deathbrand Treasure Map acquired from pirate captain,none,
collectible_objective,OBJ-001827,OBJ-001827,,Bugs in a Jar,,collectible,bug_in_jar_set,,,main_route,multiple,0,,,Y,objective,1,Y,N,N,N,N,N,N,collectible_objective_covered,completed_in_guide,complete,Collectible Reconciliation,Bugs in jars set confirmed,none,
collectible_objective,OBJ-001828,OBJ-001828,,Bee in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,N,N,N,N,N,N,collectible_objective_covered,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,Collectible - Bee in a Jar acquired,none,
collectible_objective,OBJ-001829,OBJ-001829,,Bliss Bug in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,not_routed_here | placed_in_guide,complete | staged_for_bards_and_collectible_bundle,Bards College Lost Library And Instrument Roads | Windhelm Follow-Up And Eastmarch Roads,Bliss Bug in a Jar later | [CHECKLIST: Collectible - Bliss Bug in a Jar acquired],none,
collectible_objective,OBJ-001830,OBJ-001830,,Butterfly in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,Butterfly in a Jar acquired,none,
collectible_objective,OBJ-001831,OBJ-001831,,Dragonfly in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Dragonfly in a Jar acquired,none,
collectible_objective,OBJ-001832,OBJ-001832,,Green Butterfly in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Saints, Seducers, and Atronach Forge Tomes",Green Butterfly in a Jar acquired in Solitude Sewers,none,
collectible_objective,OBJ-001833,OBJ-001833,,Moth in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,N,N,N,N,N,N,collectible_objective_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Moth in a Jar acquired,none,
collectible_objective,OBJ-001834,OBJ-001834,,Purple Butterfly in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,N,N,N,N,N,N,collectible_objective_covered,acquired_now,complete,Goldenglow Honningbrew Solitude And Snow Veil,Collectible - Purple Butterfly in a Jar acquired,none,
collectible_objective,OBJ-001835,OBJ-001835,,Torchbug in a Jar,,collectible,bug_in_jar_member,,,main_route,base_game,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,retrospectively_confirmed_complete,complete,Collectible Reconciliation,Torchbug in a Jar acquired,none,
collectible_objective,OBJ-001836,OBJ-001836,,Jiub's Opus Pages,,collectible,jiub_opus_page_set,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,All ten Jiub pages collected,none,
collectible_objective,OBJ-001837,OBJ-001837,,Aetherium Shards,,collectible,aetherium_shard_set,,,main_route,dawnguard,0,,,Y,objective,4,Y,Y,N,Y,N,N,Y,collectible_objective_covered,advanced_in_guide | completed_in_guide | counter_advanced_to_complete_set,all_four_shards_acquired | complete | in_progress,Arkngthamz And The First Aetherium Shards | College Errands Arniel Septimus And Aetherium | First Brotherhood Contracts And Muiri's Revenge | Mzulft And The Winterhold Crisis,Aetherium Shards 2 of 4 recorded | Aetherium Shards 3 of 4 recorded | Aetherium Shards at 4 of 4 | Aetherium Shards combined at Ruins of Bthalft,none,
collectible_objective,OBJ-001838,OBJ-001838,,Aetherium Shard: Arkngthamz,,collectible,aetherium_shard_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards,[CHECKLIST: Collectible - Aetherium Shard: Arkngthamz acquired],none,
collectible_objective,OBJ-001839,OBJ-001839,,Aetherium Shard: Deep Folk Crossing,,collectible,aetherium_shard_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,completed_now,Arkngthamz And The First Aetherium Shards,[CHECKLIST: Collectible - Aetherium Shard: Deep Folk Crossing acquired],none,
collectible_objective,OBJ-001840,OBJ-001840,,Aetherium Shard: Raldbthar,,collectible,aetherium_shard_member,,,main_route,dawnguard,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,audited_not_completed_here | placed_in_guide,complete | staged_for_dark_brotherhood_raldbthar_bundle,Arkngthamz And The First Aetherium Shards | First Brotherhood Contracts And Muiri's Revenge,Raldbthar shard later | [CHECKLIST: Aetherium Shard - Raldbthar acquired],none,
collectible_objective,OBJ-001841,OBJ-001841,,Aetherium Shard: Dwarven Storeroom,,collectible,aetherium_shard_member,,,main_route,dawnguard,0,,,Y,objective,2,Y,Y,Y,Y,N,N,N,collectible_objective_covered,audited_not_completed_here | placed_in_guide,complete | staged_for_post_raldbthar_mzulft_bundle,Arkngthamz And The First Aetherium Shards | Mzulft And The Winterhold Crisis,Dwarven Storeroom shard later | [CHECKLIST: Aetherium Shard - Dwarven Storeroom acquired],none,
collectible_objective,OBJ-001842,OBJ-001842,,Paragons,,collectible,paragon_set,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,All five Paragons acquired and used,none,
collectible_objective,OBJ-001843,OBJ-001843,,Amethyst Paragon,,collectible,paragon_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Amethyst Paragon acquired,none,
collectible_objective,OBJ-001844,OBJ-001844,,Diamond Paragon,,collectible,paragon_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Diamond Paragon acquired,none,
collectible_objective,OBJ-001845,OBJ-001845,,Emerald Paragon,,collectible,paragon_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Emerald Paragon acquired,none,
collectible_objective,OBJ-001846,OBJ-001846,,Ruby Paragon,,collectible,paragon_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Ruby Paragon acquired,none,
collectible_objective,OBJ-001847,OBJ-001847,,Sapphire Paragon,,collectible,paragon_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Sapphire Paragon acquired,none,
collectible_objective,OBJ-001848,OBJ-001848,,Reaper Gem Fragments,,collectible,reaper_gem_fragment_set,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Reaper fragments collected and Reaper defeated,none,
collectible_objective,OBJ-001849,OBJ-001849,,Reaper Gem Fragment 1,,collectible,reaper_gem_fragment_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Reaper Gem Fragment near Arvak taken,none,
collectible_objective,OBJ-001850,OBJ-001850,,Reaper Gem Fragment 2,,collectible,reaper_gem_fragment_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Reaper Gem Fragment near floating island taken,none,
collectible_objective,OBJ-001851,OBJ-001851,,Reaper Gem Fragment 3,,collectible,reaper_gem_fragment_member,,,main_route,dawnguard,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,Reaper Gem Fragment at Tabernacle taken,none,
collectible_objective,OBJ-001852,OBJ-001852,,East Empire Company Pendants,,collectible,east_empire_pendant_set,,,main_route,dragonborn,0,,,Y,objective,6,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide | progressed_now | tracking_continued,complete | held_for_lost_knowledge | in_progress | in_progress_all_but_benkongerike,"Fahlbtharz, Deathbrand, And Karstaag | Ghosts Of The Tribunal And Trueflame | Kolbjorn Excavation And Raven Rock West | Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",East Empire Pendant collection started with Raven Rock strongboxes | Final Benkongerike pendant still waits | Final East Empire Company Pendant sold to Fethis | Five additional East Empire Company Pendants acquired and sold to Fethis | Seven more East Empire Pendants acquired and sold | ... (6 total),none,
collectible_objective,OBJ-001853,OBJ-001853,,East Empire Company Pendant Strongbox 1: Ashfallow Citadel,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Ashfallow interior pendant strongbox looted,none,
collectible_objective,OBJ-001854,OBJ-001854,,East Empire Company Pendant Strongbox 2: Ashfallow Citadel,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Ashfallow west camp pendant strongbox looted,none,
collectible_objective,OBJ-001855,OBJ-001855,,East Empire Company Pendant Strongbox 3: Ashfallow Citadel,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Usha's End Ashfallow pendant strongbox looted,none,
collectible_objective,OBJ-001856,OBJ-001856,,East Empire Company Pendant Strongbox 4: Benkongerike Great Hall,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,4,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_benkongerike_route | held_for_east_island_loop | held_for_lost_knowledge,"Fahlbtharz, Deathbrand, And Karstaag | Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Temple Of Miraak, Skaal, And Stalhrim",Benkongerike pendant acquired | Benkongerike pendant later | Benkongerike pendant not collected | Benkongerike pendant waits for Untold Legends,none,
collectible_objective,OBJ-001857,OBJ-001857,,East Empire Company Pendant Strongbox 5: Bristleback Cave,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Bristleback Cave pendant later | Bristleback Cave pendant strongbox looted,none,
collectible_objective,OBJ-001858,OBJ-001858,,East Empire Company Pendant Strongbox 6: Brodir Grove,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Kolbjorn Excavation And Raven Rock West | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Brodir Grove pendant later | Brodir Grove pendant strongbox looted,none,
collectible_objective,OBJ-001859,OBJ-001859,,East Empire Company Pendant Strongbox 7: Broken Tusk Mine,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_thirsk_region,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Broken Tusk Mine pendant later | Broken Tusk Mine pendant strongbox looted,none,
collectible_objective,OBJ-001860,OBJ-001860,,East Empire Company Pendant Strongbox 8: Damphall Mine,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Kolbjorn Excavation And Raven Rock West | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Damphall Mine exterior pendant strongbox looted | Damphall Mine pendant later,none,
collectible_objective,OBJ-001861,OBJ-001861,,East Empire Company Pendant Strongbox 9: Fort Frostmoth,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Fort Frostmoth pendant strongbox looted,none,
collectible_objective,OBJ-001862,OBJ-001862,,East Empire Company Pendant Strongbox 10: Frossel,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Frossel cave pendant acquired | Frossel pendant later,none,
collectible_objective,OBJ-001863,OBJ-001863,,East Empire Company Pendant Strongbox 11: Frossel,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Frossel second pendant later | Giant nirnroot island pendant acquired,none,
collectible_objective,OBJ-001864,OBJ-001864,,East Empire Company Pendant Strongbox 12: Glacial Cave,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Glacial Cave exterior pendant acquired | Glacial Cave pendant later,none,
collectible_objective,OBJ-001865,OBJ-001865,,East Empire Company Pendant Strongbox 13: Haknir's Shoal,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_deathbrand_loop,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Haknir's Shoal pendant later | Haknir's Shoal tent pendant acquired,none,
collectible_objective,OBJ-001866,OBJ-001866,,East Empire Company Pendant Strongbox 14: Haknir's Shoal,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_deathbrand_loop,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Haknir's Shoal second pendant later | Riekling island north of Haknir pendant acquired,none,
collectible_objective,OBJ-001867,OBJ-001867,,East Empire Company Pendant Strongbox 15: Horker Island,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,3,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_deathbrand_circuit | held_for_north_coast_loop,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Horker Island pendant later | Horker Island pendant not collected yet | Horker Island underwater pendant acquired,none,
collectible_objective,OBJ-001868,OBJ-001868,,East Empire Company Pendant Strongbox 16: Hrodulf's House,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_hrodulf_loop,"Kolbjorn Excavation And Raven Rock West | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Hrodulf's House pendant later | Hrodulf's House pendant strongbox looted,none,
collectible_objective,OBJ-001869,OBJ-001869,,East Empire Company Pendant Strongbox 17: Hrothmund's Barrow,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_thirsk_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Hrothmund's Barrow pendant later | Reaver's End Hrothmund pendant strongbox looted,none,
collectible_objective,OBJ-001870,OBJ-001870,,East Empire Company Pendant Strongbox 18: Moesring Pass,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Moesring Pass proper pendant later | Moesring Pass proper pendant strongbox looted,none,
collectible_objective,OBJ-001871,OBJ-001871,,East Empire Company Pendant Strongbox 19: Moesring Pass,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Shrine of Zenithar pendant strongbox near Frostmoon looted,none,
collectible_objective,OBJ-001872,OBJ-001872,,East Empire Company Pendant Strongbox 20: Northshore Landing,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_stalhrim_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Temple Of Miraak, Skaal, And Stalhrim",Northshore Landing pendant later | Northshore Landing pendant strongbox looted,none,
collectible_objective,OBJ-001873,OBJ-001873,,East Empire Company Pendant Strongbox 21: Ramshackle Trading Post,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_east_island_loop,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Ramshackle Trading Post pendant later | Ramshackle Trading Post pendant strongbox looted,none,
collectible_objective,OBJ-001874,OBJ-001874,,East Empire Company Pendant Strongbox 22: Raven Rock Mine,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Raven Rock Mine loft pendant strongbox looted,none,
collectible_objective,OBJ-001875,OBJ-001875,,East Empire Company Pendant Strongbox 23: Raven Rock Mine,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Raven Rock Mine lower-depths pendant strongbox looted,none,
collectible_objective,OBJ-001876,OBJ-001876,,East Empire Company Pendant Strongbox 24: Raven Rock Alor House,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Alor House pendant strongbox looted,none,
collectible_objective,OBJ-001877,OBJ-001877,,East Empire Company Pendant Strongbox 25: Raven Rock Caerellius House,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Caerellius House pendant strongbox looted,none,
collectible_objective,OBJ-001878,OBJ-001878,,East Empire Company Pendant Strongbox 26: Raven Rock Glover Mallory's House,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_paid_in_full,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Glover Mallory house pendant acquired | Glover Mallory house pendant later,none,
collectible_objective,OBJ-001879,OBJ-001879,,East Empire Company Pendant Strongbox 27: Raven Rock Morvayn Manor Chambers,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Morvayn Manor Chambers pendant strongbox looted,none,
collectible_objective,OBJ-001880,OBJ-001880,,East Empire Company Pendant Strongbox 28: Raven Rock Northern Maiden,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,Y,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Northern Maiden dock strongbox looted,none,
collectible_objective,OBJ-001881,OBJ-001881,,East Empire Company Pendant Strongbox 29: Raven Rock Temple Ancestral Tomb,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Temple Ancestral Tomb pendant strongbox looted,none,
collectible_objective,OBJ-001882,OBJ-001882,,East Empire Company Pendant Strongbox 30: Raven Rock The Bulwark,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Bulwark pendant strongbox looted,none,
collectible_objective,OBJ-001883,OBJ-001883,,East Empire Company Pendant Strongbox 31: Raven Rock The Retching Netch,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Retching Netch pendant strongbox looted,none,
collectible_objective,OBJ-001884,OBJ-001884,,East Empire Company Pendant Strongbox 32: Vahlok's Tomb,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_lost_legacy,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",Dunmeri Camp east of Vahlok pendant strongbox looted | Vahlok's Tomb pendant later,none,
collectible_objective,OBJ-001885,OBJ-001885,,East Empire Company Pendant Strongbox 33: Wreck of the Strident Squall,,collectible,east_empire_pendant_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_first_edition,"Kolbjorn Excavation And Raven Rock West | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",Wreck of the Strident Squall pendant later | Wreck of the Strident Squall pendant strongbox looted,none,
collectible_objective,OBJ-001886,OBJ-001886,,Kagrumez Resonance Gems,,collectible,kagrumez_resonance_gem_set,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,Y,N,N,N,N,collectible_objective_covered,placed_in_guide,complete_5_of_5 | in_progress_4_of_5,"Fahlbtharz, Deathbrand, And Karstaag | Tel Mithryn, Nchardak, And Kagrumez",All five Kagrumez Resonance Gems now collected | Four Kagrumez Resonance Gems collected and used,none,
collectible_objective,OBJ-001887,OBJ-001887,,Kagrumez Reaver Leader A,,collectible,kagrumez_resonance_gem_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",First Kagrumez leader resonance gem acquired,none,
collectible_objective,OBJ-001888,OBJ-001888,,Kagrumez Reaver Leader B,,collectible,kagrumez_resonance_gem_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",Second Kagrumez leader resonance gem acquired,none,
collectible_objective,OBJ-001889,OBJ-001889,,Nchardak Aqueduct,,collectible,kagrumez_resonance_gem_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",Nchardak Aqueduct resonance gem acquired,none,
collectible_objective,OBJ-001890,OBJ-001890,,Fahlbtharz,,collectible,kagrumez_resonance_gem_member,,,main_route,dragonborn,0,,,Y,objective,2,Y,Y,N,Y,N,N,N,collectible_objective_covered,held_for_later | placed_in_guide,complete | held_for_fahlbtharz_route,"Fahlbtharz, Deathbrand, And Karstaag | Tel Mithryn, Nchardak, And Kagrumez",Fahlbtharz resonance gem not acquired | Fifth Kagrumez Resonance Gem acquired in Fahlbtharz,none,
collectible_objective,OBJ-001891,OBJ-001891,,Revus Sarvani,,collectible,kagrumez_resonance_gem_member,,,main_route,dragonborn,0,,,Y,objective,1,Y,Y,N,N,N,N,N,collectible_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",Revus resonance gem purchased,none,
collectible_objective,OBJ-001892,OBJ-001892,,Black Books,,collectible,black_book_set,,,main_route,dragonborn,0,,,Y,objective,5,Y,Y,N,Y,N,N,N,collectible_objective_covered,confirmed_complete | placed_in_guide | tracking_continued,complete | in_progress,"Books, Spells, and Documents | Kolbjorn Excavation And Raven Rock West | Miraak Finale, Lost Knowledge, And Last Black Books | Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Temple Of Miraak, Skaal, And Stalhrim",All seven Black Books acquired and read | Black Book collection advanced with Filament and Filigree | Black Book collection continues with Waking Dreams | Black Book collection started with The Winds of Change | Seven Black Books confirmed by name,none,
collectible_objective,OBJ-001893,OBJ-001893,,Fishing Species and Special Catches,,collectible,fishing_species_set,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,N,N,Y,N,N,collectible_objective_route_resolution_recorded,needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution,Collectible Reconciliation | Final Reconciliation,Fishing species route unresolved | NEEDS ROUTE RESOLUTION Fishing species set,none_existing_route_resolution,
collectible_objective,OBJ-001894,OBJ-001894,,Angelfish,,collectible,fishing_species_member,,,main_route,ae_creation,0,,,Y,objective,2,Y,N,Y,N,N,N,N,collectible_objective_covered,completed_in_guide | tb044_closed,complete,"Viriya Fishing, Bronze Water, and Wave Breaker",Fishing Catch: Angelfish routed | TB-044 closeout: Fishing Catch: Angelfish,none,
