audit_area,audit_status,recommended_action,source_line,section,record_type,record_id,mapped_objective_id,name,current_location,current_status,closeout_status,notes
delayed_coverage,pass_closed_by_later_same_record,none,1098,MR-016,checklist,CHK-MERCHANTS-1454,OBJ-002737,Wylandriah investment,Riften Thaneship Frost And Rift Roads,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1099,MR-016,objective,OBJ-000220,,Hero of the People Trophy Set,Riften Thaneship Frost And Rift Roads,counter_advanced / in_progress,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1101,MR-017,objective,OBJ-000042,,Hard Answers,Nightingale Armor Readiness Check,active_but_held / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1102,MR-017,checklist,CHK-QUESTS-0110,OBJ-000042,Hard Answers,Nightingale Armor Readiness Check,active_but_held / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1103,MR-017,objective,OBJ-001576,,Artifact Nightingale Blade,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1104,MR-017,objective,OBJ-001762,,Leveled Reward Nightingale Blade,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1105,MR-017,checklist,CHK-UNIQUE-GEAR-1645,OBJ-001576,Nightingale Blade,Nightingale Armor Readiness Check,not_acquired_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1106,MR-017,objective,OBJ-000043,,The Pursuit,Nightingale Armor Readiness Check,not_started_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1107,MR-017,checklist,CHK-QUESTS-0111,OBJ-000043,The Pursuit,Nightingale Armor Readiness Check,not_started_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1108,MR-017,objective,OBJ-001571,,Artifact Chillrend,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_riftweald_entry,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1109,MR-017,objective,OBJ-001750,,Leveled Reward Chillrend,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_riftweald_entry,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1110,MR-017,checklist,CHK-UNIQUE-GEAR-1577,OBJ-001571,Chillrend,Nightingale Armor Readiness Check,not_acquired_here / staged_for_level_46_riftweald_entry,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1111,MR-017,objective,OBJ-000044,,Trinity Restored,Nightingale Armor Readiness Check,threshold_checked_not_started / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1112,MR-017,checklist,CHK-QUESTS-0112,OBJ-000044,Trinity Restored,Nightingale Armor Readiness Check,not_started_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1113,MR-017,objective,OBJ-001766,,Leveled Reward Nightingale Armor,Nightingale Armor Readiness Check,threshold_checked_not_acquired / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1114,MR-017,checklist,CHK-UNIQUE-GEAR-1644,OBJ-001766,Nightingale Armor,Nightingale Armor Readiness Check,not_acquired_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1115,MR-017,checklist,CHK-PERKS-3684,OBJ-001766,Nightingale Armor quest perk,Nightingale Armor Readiness Check,not_acquired_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1116,MR-017,objective,OBJ-001767,,Leveled Reward Nightingale Boots,Nightingale Armor Readiness Check,threshold_checked_not_acquired / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1117,MR-017,checklist,CHK-UNIQUE-GEAR-1646,OBJ-001767,Nightingale Boots,Nightingale Armor Readiness Check,not_acquired_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1118,MR-017,objective,OBJ-001768,,Leveled Reward Nightingale Gloves,Nightingale Armor Readiness Check,threshold_checked_not_acquired / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1119,MR-017,checklist,CHK-UNIQUE-GEAR-1648,OBJ-001768,Nightingale Gloves,Nightingale Armor Readiness Check,not_acquired_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1120,MR-017,objective,OBJ-001769,,Leveled Reward Nightingale Hood,Nightingale Armor Readiness Check,threshold_checked_not_acquired / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1121,MR-017,checklist,CHK-UNIQUE-GEAR-1649,OBJ-001769,Nightingale Hood,Nightingale Armor Readiness Check,not_acquired_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1122,MR-017,objective,OBJ-002312,,Discover Nightingale Hall,Nightingale Armor Readiness Check,not_discovered_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1123,MR-017,checklist,CHK-LOCATIONS-1159,OBJ-002312,Nightingale Hall,Nightingale Armor Readiness Check,not_discovered_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1124,MR-017,objective,OBJ-000045,,Blindsighted,Nightingale Armor Readiness Check,not_started_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1125,MR-017,checklist,CHK-QUESTS-0113,OBJ-000045,Blindsighted,Nightingale Armor Readiness Check,not_started_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1126,MR-017,objective,OBJ-001559,,Artifact Nightingale Bow,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1127,MR-017,objective,OBJ-001763,,Leveled Reward Nightingale Bow,Nightingale Armor Readiness Check,held_hard_gate / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1128,MR-017,checklist,CHK-UNIQUE-GEAR-1647,OBJ-001559,Nightingale Bow,Nightingale Armor Readiness Check,not_acquired_here / staged_for_level_46_thieves_rewards,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1129,MR-017,objective,OBJ-000046,,Darkness Returns,Nightingale Armor Readiness Check,not_started_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1130,MR-017,checklist,CHK-QUESTS-0114,OBJ-000046,Darkness Returns,Nightingale Armor Readiness Check,not_started_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1131,MR-017,checklist,CHK-QUESTS-0172,OBJ-000046,Darkness Returns Thieves Guild,Nightingale Armor Readiness Check,not_started_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete; MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1132,MR-017,objective,OBJ-000180,,Nocturnal Artifact Handling,Nightingale Armor Readiness Check,not_started_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1133,MR-017,objective,OBJ-000807,,Nightingale Agent Power Choice Set,Nightingale Armor Readiness Check,not_available_here / staged_for_late_thieves_chain,MR-039: placed_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1134,MR-017,objective,OBJ-000048,,Thieves Guild city influence and side jobs,Nightingale Armor Readiness Check,audited_no_jobs_accepted / staged_for_post_nightingale_city_job_blocks,MR-040: counter_completed / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1151,MR-018,objective,OBJ-002764,,Mine Ore Representative Activity,Markarth Nchuand-Zel And Old Hroldan,progressed_now / in_progress,MR-023R: local_variant_completed / complete_or_already_represented; MR-026R: local_variant_completed / complete_or_already_represented; MR-032: placed_in_guide / complete; +2 more,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1153,MR-018,objective,OBJ-000270,,Kolskeggr Mine,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_orc_favor_and_reach_mine_bundle,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1154,MR-018,checklist,CHK-QUESTS-0327,OBJ-000270,Kolskeggr Mine,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_orc_favor_and_reach_mine_bundle,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION; TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1158,MR-018,objective,OBJ-000188,,The Forsworn Conspiracy,Markarth Nchuand-Zel And Old Hroldan,started_and_staged / in_progress,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1159,MR-018,checklist,CHK-QUESTS-0310,OBJ-000188,The Forsworn Conspiracy,Markarth Nchuand-Zel And Old Hroldan,started_and_staged / in_progress,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_tb038r_closed_or_connected,none,1171,MR-018,objective,OBJ-000194,,The Book of Love,Markarth Nchuand-Zel And Old Hroldan,advanced_now / in_progress,tb044_book_love_closed,TB-038R repair register connects this delayed/support row to an existing guide route or final reference.
delayed_coverage,pass_tb038r_closed_or_connected,none,1172,MR-018,checklist,CHK-QUESTS-0188,,The Book of Love,Markarth Nchuand-Zel And Old Hroldan,advanced_now / in_progress,tb044_book_love_closed,TB-038R repair register connects this delayed/support row to an existing guide route or final reference.
delayed_coverage,pass_tb038r_closed_or_connected,none,1176,MR-018,objective,OBJ-000803,,Agent of Mara Ability,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_final_book_of_love_stage,tb044_agent_of_mara_closed,TB-038R repair register connects this delayed/support row to an existing guide route or final reference.
delayed_coverage,pass_tb038r_closed_or_connected,none,1177,MR-018,checklist,CHK-PERKS-3678,,Agent of Mara,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_final_book_of_love_stage,tb044_agent_of_mara_closed,TB-038R repair register connects this delayed/support row to an existing guide route or final reference.
delayed_coverage,pass_closed_by_later_same_record,none,1206,MR-018,objective,OBJ-001782,,Stone of Barenziah Markarth Treasury House,Markarth Nchuand-Zel And Old Hroldan,audited_not_acquired_here / staged_for_forsworn_conspiracy_thonar_visit,MR-019: acquired_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,1207,MR-018,objective,OBJ-000487,,Stendarr Hammer package,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_ae_unique_weapon_route,MR-001: installed_parent_package_confirmed / complete_for_parent_package_installation,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,1208,MR-018,objective,OBJ-000649,,If I had a Hammer,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_ae_unique_weapon_route,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,1209,MR-018,checklist,CHK-QUESTS-0581,,If I had a Hammer,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_ae_unique_weapon_route,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_tb038r_explicit_route_resolution,none_existing_route_resolution,1210,MR-018,objective,OBJ-000746,,Stendarr Hammer Unique Weapon,Markarth Nchuand-Zel And Old Hroldan,not_acquired_here / staged_for_ae_unique_weapon_route,tb038r_needs_route_resolution,TB-038R repair register records this delayed/support row as an explicit route-resolution item.
delayed_coverage,pass_closed_by_later_same_record,none,1211,MR-018,objective,OBJ-000143,,The Litany of Larceny Dwemer Puzzle Cube,Markarth Nchuand-Zel And Old Hroldan,audited_not_acquired_here / staged_for_hard_answers_calcelmo_laboratory,MR-039: completed_in_guide / complete; TB-044: completed_in_guide / complete; TB-038R: tb044_closed / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1212,MR-018,checklist,CHK-QUESTS-0122,OBJ-000143,Dwemer Puzzle Cube,Markarth Nchuand-Zel And Old Hroldan,not_acquired_here / staged_for_hard_answers_calcelmo_laboratory,MR-039: placed_in_guide / complete; MR-039: completed_in_guide / complete; TB-044: completed_in_guide / complete; +1 more,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1213,MR-018,objective,OBJ-000855,,Skill Book Chimarvamidium,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_scholar_insight_or_hard_answers,MR-065: read_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1214,MR-018,checklist,CHK-BOOKS-1883,OBJ-000855,Chimarvamidium,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_scholar_insight_or_hard_answers,MR-065: read_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1215,MR-018,objective,OBJ-000853,,Skill Book Twin Secrets,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_hard_answers_calcelmo_laboratory,MR-061: placed_in_guide / complete; MR-065: retrospectively_confirmed_read_after_scholars_insight / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1216,MR-018,checklist,CHK-BOOKS-2255,OBJ-000853,Twin Secrets,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_hard_answers_calcelmo_laboratory,MR-061: placed_in_guide / complete; MR-061: placed_in_guide / complete; MR-065: retrospectively_confirmed_read_after_scholars_insight / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1224,MR-018,objective,OBJ-000865,,Skill Book Jornibret Last Dance,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_scholar_insight,MR-063: redistributed_or_gated / complete; MR-065: read_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1225,MR-018,checklist,CHK-BOOKS-1980,OBJ-000865,Jornibret Last Dance,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_scholar_insight,MR-063: redistributed_or_gated / complete; MR-065: read_in_guide / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1226,MR-018,objective,OBJ-001109,,Boethiah Proving,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_boethiah_daedric_route,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1227,MR-018,checklist,CHK-BOOKS-1858,OBJ-001109,Boethiah Proving,Markarth Nchuand-Zel And Old Hroldan,not_read_here / staged_for_boethiah_daedric_route,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION; TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1228,MR-018,objective,OBJ-000166,,Boethiah Calling,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_daedric_artifact_route,MR-063: redistributed_or_gated / completed_with_artifact_counter,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1229,MR-018,checklist,CHK-QUESTS-0165,OBJ-000166,Investigate Boethiah cultist,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_daedric_artifact_route,MR-063: redistributed_or_gated / completed_with_artifact_counter,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1230,MR-018,checklist,CHK-QUESTS-0167,OBJ-000166,Boethiah Calling,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_daedric_artifact_route,MR-063: redistributed_or_gated / completed_with_artifact_counter,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1234,MR-018,objective,OBJ-000268,,The Ghost of Old Hroldan,Markarth Nchuand-Zel And Old Hroldan,started_and_staged / in_progress,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1235,MR-018,checklist,CHK-QUESTS-0322,OBJ-000268,The Ghost of Old Hroldan,Markarth Nchuand-Zel And Old Hroldan,started_and_staged / in_progress,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_elsewhere_same_record,none,1236,MR-018,option,NPCOPT-000088,,Skuli adoption option,Markarth Nchuand-Zel And Old Hroldan,availability_noted / option_available_not_default,MR-018: availability_noted / option_available_not_default,The same record has a closure row elsewhere in the coverage ledger.
delayed_coverage,pass_closed_by_later_same_record,none,1237,MR-018,objective,OBJ-000175,,The Taste of Death,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1238,MR-018,checklist,CHK-QUESTS-0168,OBJ-000175,Investigate Hall of the Dead,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1239,MR-018,checklist,CHK-QUESTS-0170,OBJ-000175,The Taste of Death,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1240,MR-018,objective,OBJ-000174,,The House of Horrors,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1241,MR-018,checklist,CHK-QUESTS-0164,OBJ-000174,Speak to the Witchhunter,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1242,MR-018,checklist,CHK-QUESTS-0166,OBJ-000174,The House of Horrors,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_markarth_daedric_prison_section,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1243,MR-018,objective,OBJ-000189,,The Heart of Dibella,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_temple_dibella_and_forsworn_camp_bundle,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1244,MR-018,checklist,CHK-QUESTS-0190,OBJ-000189,The Heart of Dibella,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_temple_dibella_and_forsworn_camp_bundle,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1245,MR-018,objective,OBJ-000277,,Speak to Degaine,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_temple_dibella_and_forsworn_camp_bundle,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1246,MR-018,checklist,CHK-QUESTS-0341,OBJ-000277,Speak to Degaine,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_temple_dibella_and_forsworn_camp_bundle,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1247,MR-018,objective,OBJ-000275,,Lisbet Missing Shipment,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_forsworn_camp_bundle,MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1248,MR-018,checklist,CHK-QUESTS-0330,OBJ-000275,Lisbet Missing Shipment,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_forsworn_camp_bundle,MR-019: completed_now / complete; MR-019: completed_now / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1249,MR-018,objective,OBJ-000285,,Coated in Blood,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_orc_favor_and_daedra_heart_bundle,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1250,MR-018,checklist,CHK-QUESTS-0320,OBJ-000285,Coated in Blood,Markarth Nchuand-Zel And Old Hroldan,not_started_here / staged_for_orc_favor_and_daedra_heart_bundle,TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION; TB-038R: needs_route_resolution_added / NEEDS ROUTE RESOLUTION,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1251,MR-018,objective,OBJ-002730,,Invest in Merchant Bothela,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1252,MR-018,checklist,CHK-MERCHANTS-1438,OBJ-002730,Bothela investment,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1253,MR-018,objective,OBJ-002731,,Invest in Merchant Calcelmo,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1254,MR-018,checklist,CHK-MERCHANTS-1433,OBJ-002731,Calcelmo investment,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1255,MR-018,objective,OBJ-002732,,Invest in Merchant Lisbet,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1256,MR-018,checklist,CHK-MERCHANTS-1429,OBJ-002732,Lisbet investment,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1257,MR-018,objective,OBJ-002733,,Invest in Merchant Moth gro-Bagol,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1258,MR-018,checklist,CHK-MERCHANTS-1434,OBJ-002733,Moth gro-Bagol investment,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_investor_perk,MR-066: investment_circuit_or_all_perks_return / complete_after_speech70_investor,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1259,MR-018,objective,OBJ-001922,,Vlindrel Hall Ownership and Furnishings,Markarth Nchuand-Zel And Old Hroldan,audited_not_purchased_here / staged_for_reach_property_and_thaneship_bundle,MR-069: city_home_furnished / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1260,MR-018,checklist,CHK-QUESTS-0307,OBJ-001922,Vlindrel Hall,Markarth Nchuand-Zel And Old Hroldan,not_purchased_here / staged_for_reach_property_and_thaneship_bundle,MR-069: city_home_checklist_completed / complete; MR-069: city_home_furnished / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1261,MR-018,objective,OBJ-001932,,Thane of the Reach,Markarth Nchuand-Zel And Old Hroldan,audited_not_started_here / staged_for_reach_property_and_thaneship_bundle,MR-069: thaneship_completed / complete,A later coverage row for this record closes the staged or held state.
delayed_coverage,pass_closed_by_later_same_record,none,1262,MR-018,objective,OBJ-001940,,Argis the Bulwark Housecarl Unlock,Markarth Nchuand-Zel And Old Hroldan,not_available_here / staged_for_reach_thaneship,MR-069: housecarl_unlocked / complete,A later coverage row for this record closes the staged or held state.
