row_kind,row_id,objective_id,checklist_id,location_name,checklist_entry,subcategory,source_content,mapping_type,route_placement,location_catalog_category,discoverable_status,clearable_status,delver_count_status,counter_treatment,route_cluster,route_corridor,coordinate_status,guide_name_match,internal_coverage_row_count,clear_treatment,discover_treatment,enter_treatment,hold_or_avoid_treatment,secondary_or_duplicate_treatment,route_resolution_treatment,exclusion_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
location_objective,OBJ-002068,OBJ-002068,,Headwaters of Harstrad,,clearable_location,dragonborn,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,skaal_north,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002069,OBJ-002069,,High Gate Ruins,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
location_objective,OBJ-002070,OBJ-002070,,Highpoint Tower,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,raven_rock_west,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,held_for_later | redistributed_or_gated,complete | held_for_old_friends,"Fahlbtharz, Deathbrand, And Karstaag | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump",none,
location_objective,OBJ-002071,OBJ-002071,,Hillgrund's Tomb,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002072,OBJ-002072,,Hob's Fall Cave,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
location_objective,OBJ-002073,OBJ-002073,,Honeystrand Cave,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002074,OBJ-002074,,Horker Island,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,skaal_north,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,held_for_later | placed_in_guide,complete | held_for_deathbrand_circuit,"Fahlbtharz, Deathbrand, And Karstaag | Vahlok's Tomb, Riekling Roads, And Thirsk",none,
location_objective,OBJ-002075,OBJ-002075,,Hrodulf's House,,clearable_location,dragonborn,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,raven_rock_west,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
location_objective,OBJ-002076,OBJ-002076,,Ilinalta's Deep,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002077,OBJ-002077,,Ironback Hideout,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,solitude_haafingar,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Haafingar Caves Volskygge And Night Hunter,none,
location_objective,OBJ-002078,OBJ-002078,,Ironbind Barrow,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002079,OBJ-002079,,Journeyman's Nook,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,winterhold_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002080,OBJ-002080,,Kagrenzel,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002081,OBJ-002081,,Kagrumez,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,thirsk_central,exact_marker,Y,2,Y,Y,Y,Y,N,N,N,location_objective_covered,held_for_later | placed_in_guide,complete | held_for_resonance_gems,"Tel Mithryn, Nchardak, And Kagrumez | Vahlok's Tomb, Riekling Roads, And Thirsk",none,
location_objective,OBJ-002082,OBJ-002082,,Knifepoint Ridge,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,parked_if_siddgeir_target | redistributed_or_gated,complete | staged_for_level_30_boethiah_route,Falkreath Land Lakeview Foundation And Glenmoril Coven | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002083,OBJ-002083,,Kolbjorn Barrow,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,raven_rock_west,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
location_objective,OBJ-002084,OBJ-002084,,Labyrinthian,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Labyrinthian And The Eye Of Magnus,none,
location_objective,OBJ-002085,OBJ-002085,,Liar's Retreat,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,cleared_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_objective,OBJ-002086,OBJ-002086,,Lost Echo Cave,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,audited_not_routed_here | redistributed_or_gated,complete | staged_for_double_edged_cliffside_bundle,Haafingar Caves Volskygge And Night Hunter | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002087,OBJ-002087,,Lost Knife Hideout,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002088,OBJ-002088,,Lost Tongue Overlook,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002089,OBJ-002089,,Lost Valkygg,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,Y,N,N,N,N,location_objective_covered,placed_in_guide,complete,Labyrinthian And The Eye Of Magnus,none,
location_objective,OBJ-002090,OBJ-002090,,Lost Valley Redoubt,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002091,OBJ-002091,,Mara's Eye Den,,clearable_location,base_game,,main_route,clearable_location,source_lists_not_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
location_objective,OBJ-002092,OBJ-002092,,Mara's Eye Pond,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
location_objective,OBJ-002093,OBJ-002093,,Mistwatch,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,atypical_does_not_count,clearable_but_not_delver,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002094,OBJ-002094,,Moesring Pass,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,thirsk_central,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,held_for_later | placed_in_guide,complete | held_for_northern_route,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings | Vahlok's Tomb, Riekling Roads, And Thirsk",none,
location_objective,OBJ-002095,OBJ-002095,,Moldering Ruins,,clearable_location,dawnguard,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002096,OBJ-002096,,Morvunskar,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,not_routed_here | redistributed_or_gated,complete | staged_for_sam_guevenne_route,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Windhelm Follow-Up And Eastmarch Roads,none,
location_objective,OBJ-002097,OBJ-002097,,Moss Mother Cavern,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Southern Warm Corridor,none,
location_objective,OBJ-002098,OBJ-002098,,Mount Anthor,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002099,OBJ-002099,,Movarth's Lair,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,retrospectively_moved_earlier,complete_with_clear_tag_caveat,High Hrothgar Ustengrav Morthal And The Embassy,none,
location_objective,OBJ-002100,OBJ-002100,,Mzinchaleft,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,2,Y,Y,N,N,N,N,N,location_objective_covered,retrospectively_moved_earlier,complete,"Whispers, Solitude Jobs, Nazir Contracts, and the Wedding Assassination",none,
location_objective,OBJ-002101,OBJ-002101,,Mzulft,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,audited_not_cleared_here | placed_in_guide,complete | staged_for_college_revealing_the_unseen_bundle,Arkngthamz And The First Aetherium Shards | Mzulft And The Winterhold Crisis,none,
location_objective,OBJ-002102,OBJ-002102,,Nchardak,,clearable_location,dragonborn,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,tel_mithryn_east,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",none,
location_objective,OBJ-002103,OBJ-002103,,Nchuand-Zel,,clearable_location,base_game,,main_route,clearable_location,source_lists_not_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,markarth_reach,proxy_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,cleared_now,complete,Markarth Nchuand-Zel And Old Hroldan,none,
location_objective,OBJ-002104,OBJ-002104,,Nilheim,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002105,OBJ-002105,,Northwatch Keep,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,icewater_volkihar_ferry,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Whiterun Property Western Caves Gray-Mane Rescue And Onmund,none,
location_objective,OBJ-002106,OBJ-002106,,Northwind Mine,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,Y,N,N,N,N,location_objective_covered,entered_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002107,OBJ-002107,,Northwind Summit,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002108,OBJ-002108,,Orotheim,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002109,OBJ-002109,,Orphan Rock,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,riverwood_helgen_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Gildergreen Renewal After The War,none,
location_objective,OBJ-002110,OBJ-002110,,Orphan's Tear,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,icewater_volkihar_ferry,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002111,OBJ-002111,,Peak's Shade Tower,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002112,OBJ-002112,,Pinefrost Tower,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,icewater_volkihar_ferry,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002113,OBJ-002113,,Pinemoon Cave,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,dragon_bridge_haafingar_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Haafingar Caves Volskygge And Night Hunter,none,
location_objective,OBJ-002114,OBJ-002114,,Pinepeak Cavern,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002115,OBJ-002115,,Pinewatch,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Southern Warm Corridor,none,
location_objective,OBJ-002116,OBJ-002116,,Ragnvald,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,markarth_reach,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002117,OBJ-002117,,Raldbthar,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,nightgate_pale_pass,exact_marker,Y,2,Y,Y,N,Y,N,N,N,location_objective_covered,audited_not_cleared_here | placed_in_guide,complete | staged_for_dark_brotherhood_raldbthar_bundle,Arkngthamz And The First Aetherium Shards | First Brotherhood Contracts And Muiri's Revenge,none,
location_objective,OBJ-002118,OBJ-002118,,Rannveig's Fast,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,morthal_marsh,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002119,OBJ-002119,,Raven Rock Mine,,clearable_location,dragonborn,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,raven_rock_west,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
location_objective,OBJ-002120,OBJ-002120,,Ravenscar Hollow,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,solitude_haafingar,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Haafingar Caves Volskygge And Night Hunter,none,
location_objective,OBJ-002121,OBJ-002121,,Reachcliff Cave,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,cleared_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_objective,OBJ-002122,OBJ-002122,,Reachwater Rock,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,2,Y,Y,Y,Y,N,N,N,location_objective_covered,audited_not_entered_here | placed_in_guide,complete | staged_for_level_36_forbidden_legend_loop,Gauldur Legend Finale | Peryite's Shrine And Bthardamz,none,
location_objective,OBJ-002123,OBJ-002123,,Rebel's Cairn,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,conditional_cleared_if_red_eagle_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_objective,OBJ-002124,OBJ-002124,,Red Eagle Redoubt,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,western_skyrim,old_hroldan_reach_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,conditional_cleared_if_actual_target,conditional_complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
location_objective,OBJ-002125,OBJ-002125,,Red Road Pass,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,dawnstar_pale_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
location_objective,OBJ-002126,OBJ-002126,,Redoran's Retreat,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,whiterun_central_plains,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002127,OBJ-002127,,Redwater Den,,clearable_location,dawnguard,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,3,Y,Y,Y,Y,N,N,N,location_objective_covered,audited_not_started_here | branch_temp_only | redistributed_or_gated,complete | main_continuity_still_pending | staged_for_dawnguard_or_vampire_branch,Dawnguard Fork And Volkihar Branch | Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump | Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002128,OBJ-002128,,Refugees' Rest,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,windhelm_eastmarch,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
location_objective,OBJ-002129,OBJ-002129,,Rift Watchtower,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,completed_now,complete,Riften Thaneship Frost And Rift Roads,none,
location_objective,OBJ-002130,OBJ-002130,,Rimerock Burrow,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northwest_skyrim,icewater_volkihar_ferry,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002131,OBJ-002131,,Riverside Shack,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,eastern_skyrim,kynesgrove_eastmarch_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
location_objective,OBJ-002132,OBJ-002132,,Roadside Ruins,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,falkreath_pine_forest,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Bittercup, The Pit, And Fortunate Son",none,
location_objective,OBJ-002133,OBJ-002133,,Robber's Gorge,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,central_skyrim,rorikstead_western_road,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,Vampire Lord Mastery and Rising at Dawn Closeout,none,
location_objective,OBJ-002134,OBJ-002134,,Ruins of Bthalft,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southern_skyrim,ivarstead_rift_pass,exact_marker,Y,3,Y,Y,N,Y,N,N,N,location_objective_covered,audited_not_advanced_here | conditional_if_falkreath_land_settled | held_for_aetherium_forge_route,conditional_complete_or_staged | staged_for_aetherium_forge_branch_or_existing_fan_favorite_clear | staged_for_hs_dg_aetherium_forge,Arkngthamz And The First Aetherium Shards | Mzulft And The Winterhold Crisis | Southern Warm Corridor,none,
location_objective,OBJ-002135,OBJ-002135,,Ruins of Rkund,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,southeast_skyrim,riften_rift,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
location_objective,OBJ-002136,OBJ-002136,,Saarthal,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,northern_skyrim,winterhold_coast,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
location_objective,OBJ-002137,OBJ-002137,,Saering's Watch,,clearable_location,base_game,,main_route,clearable_location,source_lists_discoverable,source_lists_clearable,counts,delver_candidate_counts_when_cleared,solstheim,skaal_north,exact_marker,Y,1,Y,Y,N,N,N,N,N,location_objective_covered,placed_in_guide,complete,"Temple Of Miraak, Skaal, And Stalhrim",none,
