row_kind,row_id,objective_id,checklist_id,display_name,checklist_entry,category,subcategory,checklist_tab,mapping_type,route_placement,source_content,book_category,support_table_rows,representative_sources,selection_type,selection_status,selected_source,source_location,route_timing,guide_name_match,coverage_source,internal_coverage_row_count,acquire_treatment,read_or_learn_treatment,storage_treatment,hold_or_stage_treatment,duplicate_or_covered_treatment,master_gate_treatment,route_resolution_treatment,exclusion_treatment,branch_treatment,audit_status,coverage_statuses,completion_statuses,guide_locations,recommended_action,notes
book_document_objective,OBJ-001281,OBJ-001281,,Vald's Debt (note),,book_document,quest_book_title,,,main_route,base_game,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,Y,N,N,N,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Nightingale Rewards And The Skeleton Key,none,
book_document_objective,OBJ-001282,OBJ-001282,,Valerica's Journal,,book_document,quest_book_title,,,main_route,dawnguard,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Dawnguard Worldspaces,none,
book_document_objective,OBJ-001283,OBJ-001283,,Valmir's Orders,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
book_document_objective,OBJ-001284,OBJ-001284,,Vampire's Note,,book_document,quest_book_title,,,main_route,dawnguard,quest_book,1,,,,,,,Y,objective,2,N,Y,N,Y,N,N,N,N,Y,book_document_objective_covered,branch_temp_only | placed_in_guide,complete | main_continuity_still_pending,Dawnguard Fork And Volkihar Branch | Fort Dawnguard Recruits Prophet And Lost Relics,none,
book_document_objective,OBJ-001285,OBJ-001285,,Venarus Vulpin's Journal,,book_document,quest_book_title,,,main_route,dawnguard,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001286,OBJ-001286,,Venarus Vulpin's Research,,book_document,quest_book_title,,,main_route,dawnguard,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001287,OBJ-001287,,War of the First Council,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001288,OBJ-001288,,The Warmth of Mara,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001289,OBJ-001289,,The Waters of Oblivion,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,Y,Y,N,N,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001290,OBJ-001290,,Weylin's Note,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,acquired_now,complete,Markarth Prison Daedric Rites And Reach Redoubts,none,
book_document_objective,OBJ-001291,OBJ-001291,,WIKill04RewardLetter,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,Y,Y,N,N,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001292,OBJ-001292,,WIKill04ThanksLetter,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,Y,Y,N,N,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001293,OBJ-001293,,The Wild Elves,,book_document,quest_book_title,,,main_route,base_game,quest_book,2,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Bards College Lost Library And Instrument Roads,none,
book_document_objective,OBJ-001294,OBJ-001294,,"The Wolf Queen, v6",,book_document,quest_book_title,,,main_route,base_game,quest_book,2,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Main Quest Staging Before Sky Haven,none,
book_document_objective,OBJ-001295,OBJ-001295,,Writ of Sealing (Jyrik),,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Winterhold, College Entry, And Saarthal",none,
book_document_objective,OBJ-001296,OBJ-001296,,Writ of Sealing (Mikrul),,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Potema Shield Of Solitude And Bone Wolf,none,
book_document_objective,OBJ-001297,OBJ-001297,,Writ of Sealing (Sigdis),,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Gauldur Legend Finale,none,
book_document_objective,OBJ-001298,OBJ-001298,,Wyndelius's Journal,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,acquired_and_delivered_now,complete,Southern Warm Corridor,none,
book_document_objective,OBJ-001299,OBJ-001299,,Ysolda's Message,,book_document,quest_book_title,,,main_route,base_game,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001300,OBJ-001300,,Ahzidal's Descent,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,9,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001301,OBJ-001301,,Bonemold Formula,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,2,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,held_for_later | placed_in_guide,complete | held_for_castle_karstaag,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001302,OBJ-001302,,Cultists' Orders,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"High Hrothgar, Ustengrav, Morthal, And The Embassy",none,
book_document_objective,OBJ-001303,OBJ-001303,,Deathbrand,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,11,,,,,,,Y,objective,1,N,Y,N,Y,Y,N,N,N,N,book_document_objective_covered,duplicate_covered_by_existing_route,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001304,OBJ-001304,,Declaration of War,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001305,OBJ-001305,,Glover's Letter,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,2,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,held_for_later | placed_in_guide,complete | held_for_paid_in_full_completion,"Fahlbtharz, Deathbrand, And Karstaag | Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001306,OBJ-001306,,Gratian's Journal,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001307,OBJ-001307,,Gratian's Letter,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001308,OBJ-001308,,Hand-written Note,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Temple Of Miraak, Skaal, And Stalhrim",none,
book_document_objective,OBJ-001309,OBJ-001309,,"Ildari's Journal, vol. I",,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
book_document_objective,OBJ-001310,OBJ-001310,,"Ildari's Journal, vol. II",,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
book_document_objective,OBJ-001311,OBJ-001311,,"Ildari's Journal, vol. III",,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,redistributed_or_gated,complete,Retrospective redistributed regional sections; no player-facing Location Counter Sweep dump,none,
book_document_objective,OBJ-001312,OBJ-001312,,The Journal of Ralis Sedarys - Volume 19,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001313,OBJ-001313,,The Journal of Ralis Sedarys - Volume 20,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001314,OBJ-001314,,The Journal of Ralis Sedarys - Volume 21,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001315,OBJ-001315,,The Journal of Ralis Sedarys - Volume 22,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001316,OBJ-001316,,The Journal of Ralis Sedarys - Volume 23,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001317,OBJ-001317,,Letter from Ralis Sedarys,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001318,OBJ-001318,,Letter from Ralis Sedarys 2,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001319,OBJ-001319,,Letter from Ralis Sedarys 3,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001320,OBJ-001320,,Letter from Ralis Sedarys 4,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001321,OBJ-001321,,Letter to Imperial City,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001322,OBJ-001322,,Lusty Argonian Maid Folio,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001323,OBJ-001323,,Mireli's Letter to Mother,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Kolbjorn Excavation And Raven Rock West,none,
book_document_objective,OBJ-001324,OBJ-001324,,Mogrul's Orders,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,3,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide | tracking_continued,conditional_in_progress | in_progress_pending_thug_encounter,"Fahlbtharz, Deathbrand, And Karstaag | Kolbjorn Excavation And Raven Rock West | Tel Mithryn, Nchardak, And Kagrumez",none,
book_document_objective,OBJ-001325,OBJ-001325,,Note from Mogrul,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,13,Y,N,N,N,N,N,Y,N,N,book_document_objective_route_resolution_recorded,needs_route_resolution | needs_route_resolution_reaffirmed,NEEDS ROUTE RESOLUTION | needs_route_resolution,"Bittercup, The Pit, And Fortunate Son | Black Book Defaults and Progression Switches | Books, Spells, and Documents | Fahlbtharz, Deathbrand, And Karstaag | Final Reconciliation | Ghosts Of The Tribunal And Trueflame | ... (13 total)",none_existing_route_resolution,
book_document_objective,OBJ-001326,OBJ-001326,,On Apocrypha: Boneless Limbs,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
book_document_objective,OBJ-001327,OBJ-001327,,On Apocrypha: Delving Pincers,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
book_document_objective,OBJ-001328,OBJ-001328,,On Apocrypha: Gnashing Blades,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
book_document_objective,OBJ-001329,OBJ-001329,,On Apocrypha: Prying Orbs,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Miraak Finale, Lost Knowledge, And Last Black Books",none,
book_document_objective,OBJ-001330,OBJ-001330,,Raleth Eldri's Notes on Kagrumez,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Tel Mithryn, Nchardak, And Kagrumez",none,
book_document_objective,OBJ-001331,OBJ-001331,,Scribbles of a Madman,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001332,OBJ-001332,,Stalhrim Source Map,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,UESP member page lists this as a quest-related book/document but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,Y,Y,N,N,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Temple Of Miraak, Skaal, And Stalhrim",none,
book_document_objective,OBJ-001333,OBJ-001333,,Torkild's Letter to Wulf,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,10,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,completed_earlier | placed_in_guide | staged_for_mr059_search | tracking_continued,complete | complete_mr059 | in_progress_until_mr059 | routed_for_mr059,"Bittercup, The Pit, And Fortunate Son | Black Book Defaults and Progression Switches | Fahlbtharz, Deathbrand, And Karstaag | Ghosts Of The Tribunal And Trueflame | High-Risk AE Routes and Separate Worldspaces | Miraak Finale, Lost Knowledge, And Last Black Books | ... (10 total)",none,
book_document_objective,OBJ-001334,OBJ-001334,,Torn Note (Dragonborn),,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Fahlbtharz, Deathbrand, And Karstaag",none,
book_document_objective,OBJ-001335,OBJ-001335,,The Ulen Matter,,book_document,quest_book_title,,,main_route,dragonborn,quest_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Solstheim Entry, Raven Rock Core, And Frostmoon Rings",none,
book_document_objective,OBJ-001336,OBJ-001336,,A Request to Meet,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Saints, Seducers, and Atronach Forge Tomes",none,
book_document_objective,OBJ-001337,OBJ-001337,,Adonato Leotelli's Journal,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,2,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,not_acquired_here | placed_in_guide,complete | staged_for_cronvangr_the_contest_bundle,Windhelm Follow-Up And Eastmarch Roads | Windhelm Murder Investigation And White Phial,none,
book_document_objective,OBJ-001338,OBJ-001338,,Aesrael's Journal,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,N,book_document_objective_covered,audited_same_building_not_acquired,staged_for_later_sunderstone_bundle,Hircine And Bloated Man's Grotto,none,
book_document_objective,OBJ-001339,OBJ-001339,,Aldepius' Confession,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Solitude Coast Dragon Bridge Wild Horse And Wolfskull,none,
book_document_objective,OBJ-001340,OBJ-001340,,Anonymous Letter (Plague of the Dead),,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Rising Dead Early Activation,none,
book_document_objective,OBJ-001341,OBJ-001341,,Antonius' Note,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001342,OBJ-001342,,Arch Necromancer's Final Instructions,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
book_document_objective,OBJ-001343,OBJ-001343,,Arch Necromancer's First Clue,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
book_document_objective,OBJ-001344,OBJ-001344,,Arch Necromancer's Second Clue,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,Windhelm Follow-Up And Eastmarch Roads,none,
book_document_objective,OBJ-001345,OBJ-001345,,Assassin's Journal,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001346,OBJ-001346,,Assembly Line Constructs,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001347,OBJ-001347,,Azadi's Note,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
book_document_objective,OBJ-001348,OBJ-001348,,Azarain's Journal,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Dawnstar, Pale Blade, And Heljarchen",none,
book_document_objective,OBJ-001349,OBJ-001349,,Bandit's Note on Hidden Treasure,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,N,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,"Saints, Seducers, and Atronach Forge Tomes",none,
book_document_objective,OBJ-001350,OBJ-001350,,Battle of Champions,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,2,Y,Y,N,Y,N,N,N,N,Y,book_document_objective_covered,held_for_civil_war_branch_route | placed_in_guide,complete | staged_for_civil_war_branch_route,First Day In Whiterun | Imperial Civil War,none,
book_document_objective,OBJ-001351,OBJ-001351,,Beldama Witch's Note,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,N,N,Y,N,N,N,N,Y,book_document_objective_covered,audited_not_acquired_here,staged_for_spell_knight_branch_and_ingredient_policy,Karthspire Sky Haven And Dragonbane,none,
book_document_objective,OBJ-001352,OBJ-001352,,Bjormund's Diary,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
book_document_objective,OBJ-001353,OBJ-001353,,Blue God's Journal,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,N,N,N,book_document_objective_covered,duplicate_covered_by_existing_route,complete,Homes Household Services Pets And Mounts,none,
book_document_objective,OBJ-001354,OBJ-001354,,Bounty - Restless Spirits,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,UESP Creation Club Books member page lists this as AE quest/action-related but does not list a fixed acquisition location; exact acquisition context deferred.,,,,,,Y,objective,1,N,N,N,N,N,N,N,Y,N,book_document_objective_excluded,explicit_route_exclusion,excluded,Goldenhills Farm And Rorikstead,none,
book_document_objective,OBJ-001355,OBJ-001355,,Bounty Hunter's Note,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001356,OBJ-001356,,Bounty for Crowstooth,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,N,N,N,N,N,book_document_objective_covered,placed_in_guide,complete,High-Risk AE Routes and Separate Worldspaces,none,
book_document_objective,OBJ-001357,OBJ-001357,,Bounty: Angler Larvae Specimen,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001358,OBJ-001358,,Bounty: Cleaning Our Waterways,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001359,OBJ-001359,,Bounty: Dwarven Investigation,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001360,OBJ-001360,,Bounty: Fangtusk,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001361,OBJ-001361,,Bounty: Glassfish,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
book_document_objective,OBJ-001362,OBJ-001362,,Bounty: Goldfish!,,book_document,ae_book_title,,,main_route,ae_creation,ae_book,1,,,,,,,Y,objective,1,Y,Y,N,Y,Y,N,Y,Y,N,book_document_objective_route_resolution_recorded,needs_route_resolution_added,NEEDS ROUTE RESOLUTION,Final Reconciliation open route-resolution items,none_existing_route_resolution,
