item_member_id,parent_objective_id,parent_objective_name,source_creation,item_name,item_category,source_content,source_page,source_id,source_section,existing_objective_id,source_table_detail,route_treatment,citations,notes
ITEM-000273,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,7.2 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000274,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,10 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000275,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,4.8 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000276,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,6.4 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000277,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,8 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000278,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of the Storm Wall,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Shock Damage,,8 | 1531 | 3000/145=20 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000279,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,10 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000280,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,7.2 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000281,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,10 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000282,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,4.8 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000283,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,6.4 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000284,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,8 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000285,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Courage,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,8 | 79 | 500/1=500,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000286,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,10 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000287,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,7.2 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000288,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,10 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000289,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,4.8 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000290,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,6.4 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000291,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,8 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000292,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Inspiration,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Rally,,8 | 317 | 2000/9=222,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000293,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,10 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000294,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,7.2 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000295,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,10 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000296,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,4.8 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000297,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,6.4 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000298,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,8 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000299,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Calm,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Pacify,,8 | 1153 | 1000/128=7,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000300,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,10 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000301,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,7.2 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000302,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,10 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000303,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,4.8 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000304,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,6.4 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000305,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,8 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000306,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Fear,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,8 | 2443 | 1000/289=3,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000307,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,10 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000308,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,7.2 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000309,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,10 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000310,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,4.8 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000311,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,6.4 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000312,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,8 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000313,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Vanquishment,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Fear,,8 | 1807 | 3000/180=16,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000314,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,10 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000315,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,7.2 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000316,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,10 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000317,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,4.8 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000318,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,6.4 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000319,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,8 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000320,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Frenzy,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,8 | 1149 | 2000/113=17,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000321,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,10 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000322,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,7.2 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000323,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,10 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000324,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,4.8 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000325,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,6.4 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000326,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,8 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000327,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Fury,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Frenzy,,8 | 803 | 500/92=5,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000328,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,10 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000329,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,7.2 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000330,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,10 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000331,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,4.8 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000332,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,6.4 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000333,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,8 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000334,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of the Healing Hand,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,8 | 198 | 1000/9=111 seconds,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000335,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,10 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000336,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,7.2 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000337,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,10 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000338,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,4.8 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000339,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,6.4 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000340,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,8 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000341,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Mending,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Restore Health,,8 | 613 | 2000/46=43,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000342,OBJ-000696,Staves Creation Staff Set,Staves,Daedric Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,10 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000343,OBJ-000696,Staves Creation Staff Set,Staves,Dreugh Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,7.2 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000344,OBJ-000696,Staves Creation Staff Set,Staves,Ebony Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,10 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000345,OBJ-000696,Staves Creation Staff Set,Staves,Glass Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,4.8 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000346,OBJ-000696,Staves Creation Staff Set,Staves,Silver Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,6.4 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000347,OBJ-000696,Staves Creation Staff Set,Staves,Steel Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,8 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
ITEM-000348,OBJ-000696,Staves Creation Staff Set,Staves,Wooden Staff of Repulsion,staff,ae_creation,https://en.uesp.net/wiki/Skyrim:Staves_Items,SRC-000105,Turn Undead,,8 | 675 | 2000/53=37,source_listed_member,SN-000069-ae-magic-staff-and-station-member-expansion.md,Member/acquisition detail captured for parent-set expansion; exact route selection and checklist mapping deferred.
