perk_rank_record_id,perk_node_record_id,skill_record_id,skill_name,specialization,perk_node_name,perk_rank,perk_max_ranks,skill_requirement_level,skill_requirement_text,prerequisite_perks,description,form_id,parent_perk_tree_objective_id,source_content,source_page,source_id,citations,route_treatment,notes
PERKRANK-000070,PERKNODE-000058,SKILL-000005,Illusion,magic,Aspect of Terror,1,1,50,50 Illusion,Hypnotic Gaze,"Fear spells work on higher level opponents. Cumulative with Kindred Mage and Animage. Notes: Adds +10 levels to the spell maximum. This perk also gives an extra 10 (15 if both ranks of Augmented Flames are unlocked first) points of damage to fire spells, as they also utilize a fear effect.",00059b78,OBJ-002449,base_game,https://en.uesp.net/wiki/Skyrim:Illusion,SRC-000273,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000071,PERKNODE-000059,SKILL-000005,Illusion,magic,Rage,1,1,70,70 Illusion,Aspect of Terror,Frenzy spells work on higher level opponents. Cumulative with Kindred Mage and Animage. Notes: Adds +12 levels to the spell maximum.,000c44b5,OBJ-002449,base_game,https://en.uesp.net/wiki/Skyrim:Illusion,SRC-000273,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000072,PERKNODE-000060,SKILL-000005,Illusion,magic,Master of the Mind,1,1,90,90 Illusion,Quiet Casting or Rage,"Illusion spells work on undead, daedra, and automatons.",00059b76,OBJ-002449,base_game,https://en.uesp.net/wiki/Skyrim:Illusion,SRC-000273,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000073,PERKNODE-000061,SKILL-000005,Illusion,magic,Illusion Dual Casting,1,1,20,20 Illusion,Novice Illusion,"Dual casting an Illusion spell overcharges the effects into an even more powerful version. Notes: This slightly more than doubles the maximum level of any level-based Illusion spell, while it instead improves the duration of Courage, Rally, and Call to Arms. Level adjustments from Animage, Kindred Mage, Hypnotic Gaze, Aspect of Terror, or Rage are applied before the doubling effect (2.2 times the spell power for 2.8 times the magicka cost).",000153d0,OBJ-002449,base_game,https://en.uesp.net/wiki/Skyrim:Illusion,SRC-000273,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000074,PERKNODE-000062,SKILL-000006,Restoration,magic,Novice Restoration,1,1,0,none,none,Cast Novice level Restoration spells for half magicka.,000f2caa,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000075,PERKNODE-000063,SKILL-000006,Restoration,magic,Apprentice Restoration,1,1,25,25 Restoration,Novice Restoration,Cast Apprentice level Restoration spells for half magicka.,000c44c7,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000076,PERKNODE-000064,SKILL-000006,Restoration,magic,Adept Restoration,1,1,50,50 Restoration,Apprentice Restoration,Cast Adept level Restoration spells for half magicka.,000c44c8,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000077,PERKNODE-000065,SKILL-000006,Restoration,magic,Expert Restoration,1,1,75,75 Restoration,Adept Restoration,Cast Expert level Restoration spells for half magicka.,000c44c9,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000078,PERKNODE-000066,SKILL-000006,Restoration,magic,Master Restoration,1,1,100,100 Restoration,Expert Restoration,Cast Master level Restoration spells for half magicka.,000c44ca,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000079,PERKNODE-000067,SKILL-000006,Restoration,magic,Recovery,1,2,30,30 Restoration,Novice Restoration,Magicka regenerates 25% faster.,000581f4,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000080,PERKNODE-000067,SKILL-000006,Restoration,magic,Recovery,2,2,60,60 Restoration,none,Magicka regenerates 50% faster.,000581f5,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000081,PERKNODE-000068,SKILL-000006,Restoration,magic,Avoid Death,1,1,90,90 Restoration,Recovery,"Once a day, heals 250 points automatically if you fall below 10% health. (Only if the damage does not kill you.)",000a3f64,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000082,PERKNODE-000069,SKILL-000006,Restoration,magic,Regeneration,1,1,20,20 Restoration,Novice Restoration,Healing spells cure 50% more.,000581f8,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000083,PERKNODE-000070,SKILL-000006,Restoration,magic,Necromage,1,1,70,70 Restoration,Regeneration,All spells are more effective against undead. (+25% effect and +50% effect duration. See below section for more detail.),000581e4,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000084,PERKNODE-000071,SKILL-000006,Restoration,magic,Respite,1,1,40,40 Restoration,Novice Restoration,Healing spells also restore Stamina.,000581f9,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000085,PERKNODE-000072,SKILL-000006,Restoration,magic,Restoration Dual Casting,1,1,20,20 Restoration,Novice Restoration,Dual casting a Restoration spell overcharges the effects into an even more powerful version. (220% spell effect for 280% magicka cost),000153d1,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000086,PERKNODE-000073,SKILL-000006,Restoration,magic,Ward Absorb,1,1,60,60 Restoration,Novice Restoration,Wards recharge your magicka when hit with spells.,00068bcc,OBJ-002450,base_game,https://en.uesp.net/wiki/Skyrim:Restoration,SRC-000274,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000087,PERKNODE-000074,SKILL-000007,Archery,combat,Overdraw,1,5,0,none,none,Bows do 20% more damage.,000babed,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000088,PERKNODE-000074,SKILL-000007,Archery,combat,Overdraw,2,5,20,20 Archery,none,Bows do 40% more damage.,0007934a,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000089,PERKNODE-000074,SKILL-000007,Archery,combat,Overdraw,3,5,40,40 Archery,none,Bows do 60% more damage.,0007934b,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000090,PERKNODE-000074,SKILL-000007,Archery,combat,Overdraw,4,5,60,60 Archery,none,Bows do 80% more damage.,0007934d,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000091,PERKNODE-000074,SKILL-000007,Archery,combat,Overdraw,5,5,80,80 Archery,none,Bows do twice as much damage.,00079354,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000092,PERKNODE-000075,SKILL-000007,Archery,combat,Critical Shot,1,3,30,30 Archery,Overdraw,10% chance of a critical hit that does extra damage.,00105f1c,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000093,PERKNODE-000075,SKILL-000007,Archery,combat,Critical Shot,2,3,60,60 Archery,none,15% chance of a critical hit that does 25% more critical damage.,00105f1e,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000094,PERKNODE-000075,SKILL-000007,Archery,combat,Critical Shot,3,3,90,90 Archery,none,20% chance of a critical hit that does 50% more critical damage.,00105f1f,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000095,PERKNODE-000076,SKILL-000007,Archery,combat,Hunter's Discipline,1,1,50,50 Archery,Critical Shot,Recover twice as many arrows from dead bodies.,00051b12,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000096,PERKNODE-000077,SKILL-000007,Archery,combat,Ranger,1,1,60,60 Archery,Hunter's Discipline,Able to move faster with a drawn bow.,00058f63,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000097,PERKNODE-000078,SKILL-000007,Archery,combat,Eagle Eye,1,1,30,30 Archery,Overdraw,Pressing Block while aiming will zoom in your view.,00058f61,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000098,PERKNODE-000079,SKILL-000007,Archery,combat,Power Shot,1,1,50,50 Archery,Eagle Eye,Arrows stagger all but the largest opponents 50% of the time.,00058f62,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000099,PERKNODE-000080,SKILL-000007,Archery,combat,Quick Shot,1,1,70,70 Archery,Power Shot,Can draw a bow 30% faster.*,00105f19,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000100,PERKNODE-000081,SKILL-000007,Archery,combat,Steady Hand,1,2,40,40 Archery,Eagle Eye,Zooming in with a bow slows time by 25%.,00103ada,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000101,PERKNODE-000081,SKILL-000007,Archery,combat,Steady Hand,2,2,60,60 Archery,none,Zooming in with a bow slows time by 50%.,00103adb,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000102,PERKNODE-000082,SKILL-000007,Archery,combat,Bullseye,1,1,100,100 Archery,Ranger or Quick Shot,15% chance of paralyzing the target for a few seconds.,00058f64,OBJ-002451,base_game,https://en.uesp.net/wiki/Skyrim:Archery,SRC-000275,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000103,PERKNODE-000083,SKILL-000008,Block,combat,Shield Wall,1,5,0,none,none,Blocking is 20% more effective. (Actually 10%),000bccae,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000104,PERKNODE-000083,SKILL-000008,Block,combat,Shield Wall,2,5,20,20 Block,none,Blocking is 25% more effective. (Actually 20%),00079355,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000105,PERKNODE-000083,SKILL-000008,Block,combat,Shield Wall,3,5,40,40 Block,none,Blocking is 30% more effective.,00079356,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000106,PERKNODE-000083,SKILL-000008,Block,combat,Shield Wall,4,5,60,60 Block,none,Blocking is 35% more effective. (Actually 40%),00079357,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000107,PERKNODE-000083,SKILL-000008,Block,combat,Shield Wall,5,5,80,80 Block,none,Blocking is 40% more effective. (Actually 50%),00079358,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000108,PERKNODE-000084,SKILL-000008,Block,combat,Deflect Arrows,1,1,30,30 Block,Shield Wall,Arrows that hit the shield do no damage.,00058f68,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000109,PERKNODE-000085,SKILL-000008,Block,combat,Elemental Protection,1,1,50,50 Block,Deflect Arrows,"Blocking with a shield reduces incoming fire, frost, and shock damage by 50%.",00058f69,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000110,PERKNODE-000086,SKILL-000008,Block,combat,Block Runner,1,1,70,70 Block,Elemental Protection,Able to move faster with a shield or weapon raised.,00106253,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000111,PERKNODE-000087,SKILL-000008,Block,combat,Power Bash,1,1,30,30 Block,Shield Wall,Able to do a power bash.,00058f67,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000112,PERKNODE-000088,SKILL-000008,Block,combat,Deadly Bash,1,1,50,50 Block,Power Bash,Bashing does five times more damage.,0005f594,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000113,PERKNODE-000089,SKILL-000008,Block,combat,Disarming Bash,1,1,70,70 Block,Deadly Bash,Chance to disarm when power bashing. (50% chance),00058f66,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000114,PERKNODE-000090,SKILL-000008,Block,combat,Shield Charge,1,1,100,100 Block,Disarming Bash or Block Runner,Sprinting with a shield raised knocks down most targets.,00058f6a,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000115,PERKNODE-000091,SKILL-000008,Block,combat,Quick Reflexes,1,1,30,30 Block,Shield Wall,Time slows down if you are blocking during an enemy's power attack.,000d8c33,OBJ-002452,base_game,https://en.uesp.net/wiki/Skyrim:Block,SRC-000276,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000116,PERKNODE-000092,SKILL-000009,Heavy Armor,combat,Juggernaut,1,5,0,none,none,Increases armor rating for Heavy Armor by 20%.,000bcd2a,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000117,PERKNODE-000092,SKILL-000009,Heavy Armor,combat,Juggernaut,2,5,20,20 Heavy Armor,none,Increases armor rating for Heavy Armor by 40%.,0007935e,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000118,PERKNODE-000092,SKILL-000009,Heavy Armor,combat,Juggernaut,3,5,40,40 Heavy Armor,none,Increases armor rating for Heavy Armor by 60%.,00079361,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000119,PERKNODE-000092,SKILL-000009,Heavy Armor,combat,Juggernaut,4,5,60,60 Heavy Armor,none,Increases armor rating for Heavy Armor by 80%.,00079362,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000120,PERKNODE-000092,SKILL-000009,Heavy Armor,combat,Juggernaut,5,5,80,80 Heavy Armor,none,Increases armor rating for Heavy Armor by 100%.,00079374,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000121,PERKNODE-000093,SKILL-000009,Heavy Armor,combat,Fists of Steel,1,1,30,30 Heavy Armor,Juggernaut,Unarmed attacks with Heavy Armor gauntlets do their armor rating in extra damage.,00058f6e,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000122,PERKNODE-000094,SKILL-000009,Heavy Armor,combat,Cushioned,1,1,50,50 Heavy Armor,Fists of Steel,"Half damage from falling if wearing all Heavy Armor: head, chest, hands, feet.",000bcd2b,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000123,PERKNODE-000095,SKILL-000009,Heavy Armor,combat,Conditioning,1,1,70,70 Heavy Armor,Cushioned,Heavy Armor weighs nothing and doesn't slow you down when worn.,00058f6d,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000124,PERKNODE-000096,SKILL-000009,Heavy Armor,combat,Well Fitted,1,1,30,30 Heavy Armor,Juggernaut,"25% Armor bonus if wearing all Heavy Armor: head, chest, hands, feet.",00058f6f,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000125,PERKNODE-000097,SKILL-000009,Heavy Armor,combat,Tower of Strength,1,1,50,50 Heavy Armor,Well Fitted,50% less stagger when wearing only Heavy Armor.,00058f6c,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000126,PERKNODE-000098,SKILL-000009,Heavy Armor,combat,Matching Set,1,1,70,70 Heavy Armor,Tower of Strength,Additional 25% Armor bonus if wearing a matched set of Heavy Armor.,00107832,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000127,PERKNODE-000099,SKILL-000009,Heavy Armor,combat,Reflect Blows,1,1,100,100 Heavy Armor,Matching Set,"10% chance to reflect melee damage back to the enemy while wearing all Heavy Armor: head, chest, hands, feet.",00105f33,OBJ-002453,base_game,https://en.uesp.net/wiki/Skyrim:Heavy_Armor,SRC-000277,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000128,PERKNODE-000100,SKILL-000010,One-handed,combat,Armsman,1,5,0,none,none,One-Handed weapons do 20% more damage.,000babe4,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000129,PERKNODE-000100,SKILL-000010,One-handed,combat,Armsman,2,5,20,20 One-handed,none,One-Handed weapons do 40% more damage.,00079343,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000130,PERKNODE-000100,SKILL-000010,One-handed,combat,Armsman,3,5,40,40 One-handed,none,One-Handed weapons do 60% more damage.,00079342,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000131,PERKNODE-000100,SKILL-000010,One-handed,combat,Armsman,4,5,60,60 One-handed,none,One-Handed weapons do 80% more damage.,00079344,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000132,PERKNODE-000100,SKILL-000010,One-handed,combat,Armsman,5,5,80,80 One-handed,none,One-Handed weapons do twice as much damage.,00079345,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000133,PERKNODE-000101,SKILL-000010,One-handed,combat,Bladesman,1,3,30,30 One-handed,Armsman,Attacks with swords have a 10% chance of doing critical damage (+0% crit damage)*.,0005f56f,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000134,PERKNODE-000101,SKILL-000010,One-handed,combat,Bladesman,2,3,60,60 One-handed,none,Attacks with swords have a 15% chance of doing more critical damage (+25% crit damage)*.,000c1e90,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000135,PERKNODE-000101,SKILL-000010,One-handed,combat,Bladesman,3,3,90,90 One-handed,none,Attacks with swords have a 20% chance of doing even more critical damage (+50% crit damage)*.,000c1e91,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000136,PERKNODE-000102,SKILL-000010,One-handed,combat,Bone Breaker,1,3,30,30 One-handed,Armsman,Attacks with maces ignore 25% of armor.,0005f592,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000137,PERKNODE-000102,SKILL-000010,One-handed,combat,Bone Breaker,2,3,60,60 One-handed,none,Attacks with maces ignore 50% of armor.,000c1e92,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000138,PERKNODE-000102,SKILL-000010,One-handed,combat,Bone Breaker,3,3,90,90 One-handed,none,Attacks with maces ignore 75% of armor.,000c1e93,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
PERKRANK-000139,PERKNODE-000103,SKILL-000010,One-handed,combat,Dual Flurry,1,2,30,30 One-handed,Armsman,Dual wielding attacks are 20% faster.**,00106256,OBJ-002454,base_game,https://en.uesp.net/wiki/Skyrim:One-handed,SRC-000278,SN-000082-individual-perk-rank-catalog.md,source_listed_perk_rank,Source-listed perk-rank row; allocation timing and route order deferred to TB-020.
