objective_id,objective_name,category,subcategory,source_content,route_placement,routing_rigidity,research_status,validation_status,objective_worldspace,objective_region,objective_hold,objective_location,location_record_ids,coordinate_record_ids,geography_record_ids,primary_coordinate_worldspace,primary_route_cluster,primary_route_corridor,primary_nearest_corridor_hub,primary_nearest_major_carriage_origin,primary_nearest_ferry_terminal,primary_nearest_inn_or_rest,primary_nearest_candidate_base,primary_worldspace_access_model,primary_transport_access_flags,primary_cold_risk,primary_barrier_flags,primary_geography_confidence,support_table_refs,support_record_count,support_location_count,support_worldspaces,support_regions,support_holds,support_locations,support_route_treatments,constraint_count,constraint_types,constraint_source_files,constraint_severities,hard_level_gate,leveled_reward_threshold,cell_entry_lock_risk,missability,bug_risk,has_quest_conflict,has_npc_dependency,has_trophy_relevance,survival_mode_relevance,candidate_status,route_index_status,notes
OBJ-000745,Staff of Sheogorath Unique Staff,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:4,4,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000746,Stendarr's Hammer Unique Weapon,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:1,1,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,single_support_candidate,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000747,Sunder and Wraithguard Artifact Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:3,3,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000748,The Gray Cowl Returns Equipment Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:7,7,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000749,Umbra Unique Weapon,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:2,2,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000750,The Cause Equipment Reward Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,fixed_late,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:19,19,0,,,,,already_tracked_in_spell_tome_table | excluded_unobtainable | source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000751,The Contest Weapon Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:2,2,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000752,Bow of Shadows Unique Weapon,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:2,2,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000753,Goldbrand Unique Weapon,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:3,3,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000754,Headman's Cleaver Unique Weapon,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:1,1,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,single_support_candidate,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000755,Bittercup Reward Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,windowed,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:27,27,0,,,,,already_tracked_in_spell_tome_table | excluded_unobtainable | source_listed_member,1,quest_conflict_or_branch,data/constraints/quest-conflicts-hard-saves.md,branch_or_hard_save,,,unknown,possible,unknown,yes,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000756,Goblins Equipment Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:3,3,0,,,,,excluded_unobtainable | source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000757,Pets of Skyrim Pet Equipment Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:5,5,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,multiple_support_candidates,candidate_selection_needed,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000758,Wild Horses Map and Saddle Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:1,1,0,,,,,source_listed_member,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,single_support_candidate,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000759,Dwarven Armored Mudcrab Pet Item Parent Set,unique_item,ae_unique_equipment_parent_set,ae_creation,main_route,dependency_flexible,needs_review,not_started,Multiple,,,,,,,,,,,,,,,,,,,,ae_item_members:1,1,0,,,,,already_tracked_in_spell_tome_table,0,,,,,,unknown,unknown,unknown,no,no,no,AE Survival Mode equipment or resource implications deferred,single_support_candidate,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000760,Dragon Soul Unlock Pool for All Shouts,spell_power,dragon_soul_unlock_pool,multiple,main_route,dependency_flexible,needs_review,not_started,Multiple,,,Dragon encounters and scripted dragon soul sources,,,,,,,,,,,,,,,,,,0,0,,,,,,3,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Dragon hunting travel, cold, carry, and rest planning deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000761,Animal Allegiance,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000762,Aura Whisper,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000763,Battle Fury,spell_power,dragon_shout,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000764,Become Ethereal,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,3,quest_conflict_or_branch | trophy_dependency,data/constraints/quest-conflicts-hard-saves.md | data/constraints/trophy-dependencies.md,branch_or_hard_save | hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000765,Bend Will,spell_power,dragon_shout,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000766,Call Dragon,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000767,Call of Valor,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim | Sovngarde,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000768,Clear Skies,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000769,Cyclone,spell_power,dragon_shout,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000770,Disarm,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000771,Dismay,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000772,Dragon Aspect,spell_power,dragon_shout,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000773,Dragonrend,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000774,Drain Vitality,spell_power,dragon_shout,dawnguard,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,possible,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000775,Elemental Fury,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000776,Fire Breath,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000777,Frost Breath,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000778,Ice Form,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000779,Kyne's Peace,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000780,Marked for Death,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,possible,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000781,Slow Time,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000782,Soul Tear,spell_power,dragon_shout,dawnguard,main_route,dependency_flexible,needs_review,not_started,Soul Cairn | Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,3,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000783,Storm Call,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,possible,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000784,Summon Durnehviir,spell_power,dragon_shout,dawnguard,main_route,dependency_flexible,needs_review,not_started,Soul Cairn,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,3,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000785,Throw Voice,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000786,Unrelenting Force,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000787,Whirlwind Sprint,spell_power,dragon_shout,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Source-listed shout word locations,,,,,,,,,,,,,,,,,,0,0,,,,,,2,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,unknown,unknown,unknown,no,no,yes,"Word-wall travel, dungeon endurance, and dragon-soul acquisition logistics deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000788,Standing Stone Power and Ability Choice Set,spell_power,standing_stone_choice_set,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Thirteen Standing Stones,,,,,,,,,,,,,,,,,,0,0,,,,,,4,trophy_dependency,data/constraints/trophy-dependencies.md,hard_gate,,,not_applicable,unknown,unknown,no,no,yes,"Standing Stone choice can affect leveling, carry, and travel planning; defaults deferred",no_route_candidate_data,constraint_backed_needs_review,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000789,Conjure Werebear All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Beast Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000790,Bones of the Earth All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Earth Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000791,Sun Flare All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Sun Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000792,Root of Power All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Tree Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000793,Waters of Life All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Water Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000794,North Wind All-Maker Stone Power,spell_power,all_maker_stone_power,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim,,,Wind Stone,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Solstheim travel, sleep, and cold-routing implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000795,Waking Dreams Black Book Perk Reset System,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: Waking Dreams,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000796,Epistolary Acumen Black Book Shout Ability Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: Epistolary Acumen,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000797,Filament and Filigree Black Book Power Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: Filament and Filigree,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000798,The Hidden Twilight Black Book Power Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: The Hidden Twilight,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000799,The Sallow Regent Black Book Ability Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: The Sallow Regent,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000800,Untold Legends Black Book Power Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: Untold Legends,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000801,The Winds of Change Black Book Ability Choice Set,spell_power,black_book_power_set,dragonborn,main_route,dependency_flexible,needs_review,not_started,Solstheim | Apocrypha,,,Black Book: The Winds of Change,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,Apocrypha resource and return-trip implications deferred,no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000802,Agent of Dibella Ability,spell_power,permanent_ability,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Temple of Dibella | Broken Tower Redoubt,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Travel, dungeon endurance, and carry implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
OBJ-000803,Agent of Mara Ability,spell_power,permanent_ability,base_game,main_route,dependency_flexible,needs_review,not_started,Skyrim,,,Temple of Mara and related quest locations,,,,,,,,,,,,,,,,,,0,0,,,,,,0,,,,,,not_applicable,unknown,unknown,no,no,yes,"Travel, dungeon endurance, and carry implications deferred",no_route_candidate_data,ready_for_route_pass,Generated routing workbench row; source CSVs and constraint tables remain canonical.
